Time (s),AF3,AF4,F3,F4,F7,F8,FC5,FC6,T7,T8,P7,P8,O1,O2,Sampling Rate
0.0000000000e+000,3.4971628992e+000,3.4963285362e+000,2.6766166910e+000,3.0475381664e+000,3.8020805765e+000,3.6843802036e+000,3.2851934180e+000,4.0255415865e+000,5.3519768026e+000,3.4855237950e+000,2.8054005329e+000,3.4003309962e+000,3.4171274650e+000,4.3128665100e+000,1
9.3750000000e-002,3.3063822754e+000,3.3606858803e+000,2.6567969154e+000,2.9749586749e+000,3.6865837465e+000,3.6047343026e+000,3.1712734173e+000,4.0455688845e+000,5.2845694083e+000,3.4776082879e+000,2.7596314221e+000,3.4161938119e+000,3.2920778485e+000,4.3195470475e+000,
1.8750000000e-001,3.2672701213e+000,3.3736547209e+000,2.6340649501e+000,3.0066270486e+000,3.4914726125e+000,3.5858841043e+000,3.1341981698e+000,4.0328935920e+000,5.1758278862e+000,3.4616765051e+000,2.7292227090e+000,3.4725948249e+000,3.2203251298e+000,4.3279892152e+000,
2.8125000000e-001,3.3171638033e+000,3.4454891725e+000,2.7478006699e+000,3.0388114302e+000,3.4843104767e+000,3.6262165180e+000,3.2004535188e+000,3.9862711279e+000,5.2149213555e+000,3.4773724964e+000,2.7611099165e+000,3.4484762685e+000,3.1592943444e+000,4.3051106235e+000,
3.7500000000e-001,3.2317312805e+000,3.4429372786e+000,2.6610186937e+000,3.0775099857e+000,3.3968988680e+000,3.6360879608e+000,3.0445517147e+000,3.9738645042e+000,5.2127542928e+000,3.5143737890e+000,2.8360864441e+000,3.4339583665e+000,3.0325860184e+000,4.4502577286e+000,
4.6875000000e-001,3.2319534081e+000,3.5086022234e+000,2.6467237727e+000,3.0980501707e+000,3.3139257929e+000,3.6790660106e+000,3.0715134849e+000,3.9519157765e+000,5.1849611802e+000,3.6600116948e+000,2.8010307203e+000,3.4451811999e+000,3.0212579999e+000,4.4864638552e+000,
5.6250000000e-001,3.2990604472e+000,3.5227213890e+000,2.7348385086e+000,3.1793668405e+000,3.3351693753e+000,3.6873446045e+000,3.0543158536e+000,3.8556999156e+000,5.3841157961e+000,3.6864045377e+000,3.0061493729e+000,3.4985712478e+000,3.2805948589e+000,4.5823866171e+000,
6.5625000000e-001,3.3747628522e+000,3.5868085150e+000,2.8930988227e+000,3.2373545040e+000,3.3701657213e+000,3.7084610612e+000,3.0078566892e+000,4.1250375907e+000,5.3424467768e+000,3.7954909118e+000,3.0125576616e+000,3.7179309225e+000,3.4111543421e+000,4.7108811102e+000,
7.5000000000e-001,3.3611629028e+000,3.5563846162e+000,3.0537479459e+000,3.2698849984e+000,3.2809732921e+000,3.7022320296e+000,2.9902462326e+000,4.1178608237e+000,5.3157930087e+000,3.8522750372e+000,3.0588518439e+000,3.8211226139e+000,3.3560564542e+000,4.6845175164e+000,
8.4375000000e-001,3.3416272297e+000,3.5266377262e+000,3.0430749226e+000,3.2389530174e+000,3.2244111781e+000,3.6701497538e+000,2.9352750655e+000,4.0886608713e+000,5.2519571055e+000,3.7929722124e+000,2.9955465578e+000,3.8792093142e+000,3.1709647795e+000,4.7066493210e+000,
9.3750000000e-001,3.2995625844e+000,3.4158685057e+000,3.0099045189e+000,3.2105651751e+000,3.2024277511e+000,3.6216838066e+000,2.9495322422e+000,4.0761941126e+000,5.3552285208e+000,3.8754258901e+000,2.9849180672e+000,3.9217070453e+000,3.2137772034e+000,4.8003836863e+000,
1.0312500000e+000,3.2872210751e+000,3.3021348768e+000,3.0112747102e+000,3.0879918281e+000,3.1551751281e+000,3.3670569254e+000,3.0268593412e+000,4.0348686258e+000,5.3283015613e+000,3.7937719200e+000,3.0522650528e+000,3.9133747830e+000,3.3630999668e+000,4.8306424859e+000,
1.1250000000e+000,3.2984121486e+000,3.3022002051e+000,3.0412652730e+000,3.1491354170e+000,3.1738267748e+000,3.3595683707e+000,3.0671771260e+000,4.0531678929e+000,5.3591320225e+000,3.8062140707e+000,3.0530684084e+000,3.8653818604e+000,3.4246389909e+000,4.8546807397e+000,
1.2187500000e+000,3.3713218005e+000,3.3286040717e+000,3.1385841519e+000,3.1951238964e+000,3.3392506246e+000,3.3121104057e+000,3.0209198197e+000,4.0178750525e+000,5.3250363046e+000,3.7777637624e+000,3.1402522418e+000,3.8374273204e+000,3.4295756708e+000,4.8637857788e+000,
