Time (s),AF3,AF4,F3,F4,F7,F8,FC5,FC6,T7,T8,P7,P8,O1,O2,Sampling Rate
1.2187500000e+000,3.4260373865e+000,3.7364995987e+000,3.1836293918e+000,3.6943818158e+000,3.3447092880e+000,4.3487404818e+000,2.8460099104e+000,3.7650110252e+000,3.5518030810e+000,4.1382640459e+000,3.2767583984e+000,3.3846614333e+000,3.1174500725e+000,3.5916126411e+000,
1.3125000000e+000,3.6234364141e+000,3.8105536963e+000,3.3288419314e+000,3.6664143489e+000,3.4161255266e+000,4.5884091370e+000,2.9184242821e+000,3.8283407004e+000,3.6725929205e+000,4.2477771285e+000,3.3868196151e+000,3.6988133374e+000,3.2357905241e+000,3.7096582101e+000,
1.4062500000e+000,3.6213359668e+000,3.8205643184e+000,3.2723932052e+000,3.7534267030e+000,3.3819344103e+000,4.6741535151e+000,2.9171126323e+000,3.8165370832e+000,3.7126996721e+000,4.4367160088e+000,3.4223661823e+000,4.0036882773e+000,3.3048202899e+000,4.0191474603e+000,
1.5000000000e+000,3.6832997406e+000,3.6927874531e+000,3.2703861410e+000,3.7679587967e+000,3.4549318178e+000,4.6275175846e+000,2.9635076673e+000,3.8115374487e+000,3.7497552719e+000,4.4579489568e+000,3.4064614135e+000,3.9656385941e+000,3.3780131673e+000,4.0516618127e+000,
1.5937500000e+000,3.7091331913e+000,3.6863602103e+000,3.2660797777e+000,3.8046671884e+000,3.3475553462e+000,4.6280449128e+000,2.8214880652e+000,3.8710340276e+000,3.7636752828e+000,4.4500351964e+000,3.4067223169e+000,3.9493993058e+000,3.3794326080e+000,3.9946873495e+000,
1.6875000000e+000,3.7346765026e+000,3.7100354940e+000,3.3457892012e+000,3.8875207633e+000,3.2769105011e+000,4.5992220872e+000,2.9314822395e+000,3.9960722199e+000,3.7505657374e+000,4.4260989908e+000,3.4127249512e+000,3.9887711924e+000,3.4536995186e+000,4.0322572571e+000,
1.7812500000e+000,3.7441565768e+000,3.7104362756e+000,3.3850269044e+000,3.9002349156e+000,3.2692243405e+000,4.6236542383e+000,2.8410464763e+000,4.0655240003e+000,3.7678835114e+000,4.5058908734e+000,3.4607644633e+000,4.1215949377e+000,3.4893066599e+000,4.0210006914e+000,
1.8750000000e+000,3.7731232568e+000,3.7060496869e+000,3.4612256847e+000,3.8621300099e+000,3.3288096228e+000,4.5509510733e+000,2.7691835999e+000,4.1111907065e+000,3.7788176582e+000,4.8751148740e+000,3.5184680925e+000,4.1758446869e+000,3.4837769377e+000,4.0300092409e+000,
1.9687500000e+000,3.8015845705e+000,3.7857028175e+000,3.5032788039e+000,3.9049025605e+000,3.5041063095e+000,4.5738865313e+000,2.7271985349e+000,4.2027910401e+000,3.8226079824e+000,5.1847297152e+000,3.4870828319e+000,4.2544865958e+000,3.4818871722e+000,4.0218346062e+000,
2.0625000000e+000,3.9119148396e+000,3.9086156637e+000,3.5951411802e+000,3.9564784044e+000,3.7852120694e+000,4.6549865485e+000,2.7453387400e+000,4.2400209105e+000,3.7995227724e+000,5.2069623326e+000,3.4876530898e+000,4.3218119574e+000,3.4989207426e+000,4.0300216186e+000,
2.1562500000e+000,3.8806319450e+000,3.9290583853e+000,3.5399495217e+000,3.9197315526e+000,3.8006161407e+000,4.6507925229e+000,2.7470373502e+000,4.2168115962e+000,3.8573516339e+000,5.2394734190e+000,3.4416622769e+000,4.2944270054e+000,3.5495462364e+000,3.9882469312e+000,
2.2500000000e+000,3.9649565947e+000,3.9121851120e+000,3.6029857760e+000,3.9103494317e+000,3.8143386178e+000,4.6507221773e+000,2.8655559008e+000,4.1541335411e+000,3.7258822057e+000,5.2364160056e+000,3.2360016177e+000,4.3229598862e+000,3.4709431708e+000,3.9612564638e+000,
2.3437500000e+000,3.8049202601e+000,3.7323749506e+000,3.3965649051e+000,3.7362713429e+000,3.8434761984e+000,4.1869721420e+000,2.8779081736e+000,3.9893498224e+000,3.7614600476e+000,5.1310793451e+000,3.1321970596e+000,4.0061386908e+000,3.4051455210e+000,3.6975055755e+000,
2.4375000000e+000,3.9413959607e+000,3.8741645266e+000,3.5274167516e+000,3.7712371015e+000,3.9243739910e+000,4.6451862126e+000,2.9695736057e+000,4.0289412279e+000,3.7303930114e+000,5.1498124539e+000,3.1163191605e+000,3.9762226985e+000,3.3412495551e+000,3.3435649711e+000,
2.5312500000e+000,3.8831509909e+000,3.8082696007e+000,3.4487270456e+000,3.6931446349e+000,3.9067430214e+000,4.6688685234e+000,3.0857998945e+000,3.9779231161e+000,3.6260204691e+000,5.1591570276e+000,3.0826120481e+000,4.0236102601e+000,3.1968085295e+000,3.1976088244e+000,
2.6250000000e+000,3.9398822772e+000,3.9640829371e+000,3.4443482836e+000,3.7199544547e+000,3.9185424567e+000,4.6840393644e+000,3.1713470266e+000,3.8863591873e+000,3.6041051817e+000,5.1591587419e+000,3.1141723693e+000,3.9587881352e+000,3.1804525094e+000,3.2073018096e+000,
2.7187500000e+000,3.9918754370e+000,4.1860033106e+000,3.4141018098e+000,3.6856821460e+000,3.9479527847e+000,4.6812115864e+000,3.1319543096e+000,3.7953026319e+000,3.7197469501e+000,5.2056364194e+000,3.2142246842e+000,3.9910482689e+000,3.1668858414e+000,3.1673604686e+000,
2.8125000000e+000,4.0246324243e+000,4.2331786273e+000,3.3730390090e+000,3.7203142855e+000,3.9614692970e+000,4.5951620794e+000,3.1877001575e+000,3.7584208250e+000,3.8854386921e+000,5.1835147150e+000,3.1912922838e+000,3.9213526653e+000,3.1152103049e+000,3.1645378859e+000,
2.9062500000e+000,3.9543226410e+000,4.2113966880e+000,3.3048079990e+000,3.6749478586e+000,3.9354566557e+000,4.5677005555e+000,3.2739703051e+000,3.6980064679e+000,3.8769540836e+000,4.8058651805e+000,3.1262113135e+000,3.8042824070e+000,3.0481702721e+000,3.1560323955e+000,
3.0000000000e+000,3.9665246430e+000,4.1515366369e+000,3.2190565144e+000,3.7649459192e+000,3.7359852085e+000,4.5118566421e+000,3.3249363535e+000,3.7877317298e+000,3.8805020534e+000,4.6143747682e+000,3.1461872981e+000,3.7896454280e+000,2.9582359409e+000,3.0663362700e+000,
3.0937500000e+000,4.0524354338e+000,4.2441721113e+000,3.3737025181e+000,3.9120031291e+000,3.7205017860e+000,4.5604159560e+000,3.4368024131e+000,3.9082522341e+000,3.9188611493e+000,4.6447293238e+000,3.1796792219e+000,3.7406600798e+000,2.9522133988e+000,3.0753104665e+000,
3.1875000000e+000,4.0284509423e+000,4.2278334160e+000,3.3401554353e+000,3.8683123261e+000,3.6559786694e+000,4.5150927197e+000,3.4076012570e+000,3.8998425658e+000,3.8147381633e+000,4.5647428000e+000,3.1427714863e+000,3.7432182118e+000,2.8429251498e+000,3.0053834982e+000,
3.2812500000e+000,3.9452522011e+000,4.2063318068e+000,3.2557048637e+000,3.8466130622e+000,3.6136907067e+000,4.5253060452e+000,3.3175397442e+000,3.8505881630e+000,3.8667816328e+000,4.5236978977e+000,3.0869721948e+000,3.7090125316e+000,2.8947251947e+000,2.9416809263e+000,
3.3750000000e+000,3.9693814659e+000,4.1658349675e+000,3.2739886694e+000,3.8548451856e+000,3.5423265092e+000,4.5288250476e+000,3.2919774430e+000,3.8705199607e+000,3.8785948333e+000,4.5787768219e+000,3.0372854561e+000,3.7332077770e+000,2.9044965856e+000,2.9256985596e+000,
3.4687500000e+000,3.9528816389e+000,4.2573722027e+000,3.0504696061e+000,3.7995547318e+000,3.3211967820e+000,3.9261267431e+000,3.0369605699e+000,3.7576193809e+000,3.8023594396e+000,4.3721838668e+000,2.9404438433e+000,3.6237747553e+000,2.8372272546e+000,2.9596176598e+000,
3.5625000000e+000,3.9610043285e+000,4.2465635867e+000,3.0597907897e+000,3.7996980635e+000,3.2953603707e+000,3.8874687993e+000,3.0123551214e+000,3.7409255012e+000,3.8112465439e+000,4.4400779106e+000,2.9443134604e+000,3.6229342876e+000,2.8564113155e+000,3.0032997687e+000,
3.6562500000e+000,3.9557609157e+000,4.0989359102e+000,3.0905614390e+000,3.7715062581e+000,3.3425282239e+000,3.9090521035e+000,3.0268108994e+000,3.8025995050e+000,3.8212748381e+000,4.3970530361e+000,2.7619223285e+000,3.6327917881e+000,2.8092444598e+000,3.0963148597e+000,
3.7500000000e+000,3.9247601077e+000,4.0422065174e+000,3.0704100811e+000,3.7984124446e+000,3.3112098775e+000,4.0517847691e+000,3.0360019070e+000,3.9425321100e+000,3.7676711443e+000,4.3262805124e+000,2.7150022688e+000,3.6591928399e+000,2.7135118211e+000,3.2122286532e+000,
3.8437500000e+000,3.9099419951e+000,4.0360608755e+000,3.0351245858e+000,3.7775233889e+000,3.1944137692e+000,4.0932399407e+000,3.0013615102e+000,3.9324642635e+000,3.6070465003e+000,4.2923523015e+000,2.6415967705e+000,3.5488520644e+000,2.7028653864e+000,3.0672288199e+000,
3.9375000000e+000,3.9625634989e+000,4.0582862982e+000,3.0291323769e+000,3.7815121270e+000,3.1860597819e+000,4.1181608546e+000,2.8687166557e+000,3.9124145728e+000,3.5451415432e+000,4.3390594037e+000,2.6349022157e+000,3.5877444118e+000,2.6538549718e+000,2.9246611808e+000,
4.0312500000e+000,3.7220652373e+000,3.8961015910e+000,2.7005609837e+000,3.4331436097e+000,3.0626263548e+000,3.9580133215e+000,2.7974518182e+000,3.6249051437e+000,3.4123104052e+000,4.2298630487e+000,2.7947442194e+000,3.5873409272e+000,2.6945471154e+000,3.0050612481e+000,
4.1250000000e+000,3.6816615563e+000,3.7993266803e+000,2.6632084405e+000,3.3720847120e+000,3.0103387087e+000,3.8492819274e+000,2.9160255108e+000,3.4913506832e+000,3.4424679218e+000,4.3417344124e+000,2.7614608612e+000,3.6466924334e+000,2.7506653550e+000,3.0510829259e+000,
4.2187500000e+000,3.6309308212e+000,3.7496004050e+000,3.0219180553e+000,3.4019288100e+000,3.0303061299e+000,3.8867150714e+000,2.8752472541e+000,3.4903537659e+000,3.4003167128e+000,4.3524928647e+000,2.6914423780e+000,3.5930621655e+000,2.6384066105e+000,3.1037364782e+000,
4.3125000000e+000,3.6420430161e+000,3.7867376126e+000,3.0748833018e+000,3.3738208163e+000,3.0174105905e+000,3.9295329029e+000,2.9123588620e+000,3.5675068055e+000,3.2792773017e+000,4.3079509136e+000,2.6167078594e+000,3.5880082654e+000,2.5004340831e+000,3.0911366829e+000,
4.4062500000e+000,3.3844780236e+000,3.6260719852e+000,3.0987331399e+000,3.2693334104e+000,2.9723680352e+000,3.9963165529e+000,2.8710260626e+000,3.5632710893e+000,3.3217280304e+000,4.2868161363e+000,2.6083987962e+000,3.5371918502e+000,2.5202760585e+000,3.1013151540e+000,
4.5000000000e+000,3.5788096838e+000,3.6406873779e+000,3.3101377597e+000,3.3748485450e+000,2.9898433300e+000,4.0088198883e+000,2.8921342219e+000,3.6091265527e+000,3.3522345398e+000,4.2587731481e+000,2.6854846244e+000,3.5547514602e+000,2.5358764125e+000,3.1423265045e+000,
4.5937500000e+000,3.5990886604e+000,3.6821851690e+000,3.3618252650e+000,3.4244506041e+000,2.9619897913e+000,4.0557589062e+000,2.9901794490e+000,3.6394889675e+000,3.3745715524e+000,4.2384252293e+000,2.6345280556e+000,3.5408791148e+000,2.6082559168e+000,3.0774464509e+000,
4.6875000000e+000,3.4435205142e+000,3.5901895884e+000,3.3205280323e+000,3.2424682736e+000,2.8472838930e+000,3.9427368098e+000,2.8854918188e+000,3.3889210320e+000,3.3819326180e+000,4.1268169250e+000,2.6097936271e+000,3.3956143306e+000,2.7791634178e+000,2.9469729200e+000,
4.7812500000e+000,3.4247345424e+000,3.5629271421e+000,3.3403412040e+000,3.2641434796e+000,2.8937170008e+000,3.7924764667e+000,2.8372696922e+000,3.3246023567e+000,3.4342215593e+000,4.1581447437e+000,2.7083294629e+000,3.4243200397e+000,2.8102308936e+000,2.9846783639e+000,
4.8750000000e+000,3.5984049822e+000,3.5769300229e+000,3.4855564874e+000,3.4038048839e+000,3.0126494291e+000,3.8676581872e+000,2.9724858931e+000,3.3353388484e+000,3.4203011482e+000,4.1526768187e+000,2.6521985549e+000,3.4637196804e+000,2.8412061506e+000,3.0375040537e+000,
4.9687500000e+000,3.7468518535e+000,3.7134378744e+000,3.5217035323e+000,3.4859737481e+000,3.0858732293e+000,3.8691286504e+000,3.0065821432e+000,3.3448802152e+000,3.4012590208e+000,4.0582407274e+000,2.5432749509e+000,3.4319862000e+000,2.9118771777e+000,3.1050652500e+000,
5.0625000000e+000,3.8438831477e+000,3.8122665805e+000,3.5518088955e+000,3.5421357859e+000,3.0751088823e+000,3.8932741640e+000,3.0463217796e+000,3.3111638130e+000,3.3898719233e+000,3.7589931745e+000,2.4472543040e+000,3.3199015557e+000,2.8709836499e+000,3.0850730919e+000,
5.1562500000e+000,3.8770268263e+000,3.8918616496e+000,3.6495918046e+000,4.0692199808e+000,3.1103159420e+000,3.9057290874e+000,2.9848698909e+000,3.5713004968e+000,3.2987085957e+000,3.7127815404e+000,2.3754832224e+000,3.2461131004e+000,2.7881057681e+000,3.0601247303e+000,
5.2500000000e+000,3.8797094376e+000,3.9395688589e+000,3.5071525052e+000,4.0808130952e+000,3.3412375044e+000,3.8280202037e+000,3.0626489372e+000,3.6379426084e+000,3.3294134493e+000,3.7427164822e+000,2.7497576464e+000,3.1996121628e+000,2.7822404964e+000,3.1869322317e+000,
5.3437500000e+000,3.8865218517e+000,3.9424295070e+000,3.4796487723e+000,4.0972092376e+000,3.3531453466e+000,3.8993646084e+000,3.0499121277e+000,3.6475896719e+000,3.3285629629e+000,3.7800708735e+000,2.8218075260e+000,3.2114586981e+000,2.7909667522e+000,3.1970871243e+000,
5.4375000000e+000,3.8215087804e+000,3.9572353012e+000,3.4304704939e+000,4.0800585421e+000,3.2858682347e+000,3.8698662083e+000,2.9927992610e+000,3.6199234124e+000,3.2573241880e+000,3.5571665480e+000,2.9160103736e+000,3.0756127675e+000,2.7125634529e+000,3.0684611248e+000,
5.5312500000e+000,3.6947984446e+000,3.8778125477e+000,3.2820367406e+000,4.5948424691e+000,3.2584750960e+000,3.8881756683e+000,2.9824885202e+000,3.6888065250e+000,3.2809848642e+000,3.6323542873e+000,2.9494482906e+000,3.0873563823e+000,2.6610551772e+000,3.0626623660e+000,
5.6250000000e+000,3.6688304245e+000,3.8369613461e+000,3.2690282846e+000,4.9515341063e+000,3.3063197012e+000,3.8476332345e+000,2.9188096915e+000,3.6728343981e+000,3.3120983185e+000,3.6817696945e+000,2.9990175720e+000,3.0321551508e+000,2.6352127374e+000,3.0882394424e+000,
5.7187500000e+000,3.7149198618e+000,3.8642397377e+000,3.3182307546e+000,5.1711601598e+000,3.3714306461e+000,3.9094456648e+000,2.9598283576e+000,3.8245202196e+000,3.2399074241e+000,3.8938846306e+000,2.9837994108e+000,3.1520662093e+000,2.4464360797e+000,3.1363686612e+000,
5.8125000000e+000,3.7932606066e+000,3.8509907931e+000,3.2932262507e+000,5.2457356945e+000,3.4347767601e+000,3.9355382282e+000,2.9380729297e+000,3.7809576585e+000,3.3713069825e+000,3.7711194680e+000,3.0301723894e+000,3.0417531186e+000,2.4571016698e+000,3.0935116191e+000,
5.9062500000e+000,3.5665254837e+000,3.7855683042e+000,3.1408029251e+000,5.3020794520e+000,3.3425904499e+000,3.9365813138e+000,2.7607978613e+000,3.8720278429e+000,3.3753550134e+000,3.9085258025e+000,3.1291522982e+000,2.9576178567e+000,2.4468391385e+000,3.1135526509e+000,
6.0000000000e+000,3.5734492427e+000,3.7055434086e+000,3.2122303475e+000,5.5962993276e+000,3.4168039848e+000,4.0078151435e+000,2.8432265098e+000,3.9684893948e+000,3.3410834778e+000,3.9379945348e+000,3.1623521413e+000,2.9889834541e+000,2.4415003531e+000,3.0620688927e+000,
6.0937500000e+000,3.6240828086e+000,3.8285542436e+000,3.1790930500e+000,6.0286561351e+000,3.4662438789e+000,4.0786448060e+000,2.7776091155e+000,3.9425920996e+000,3.3530859179e+000,3.9762211461e+000,3.1510575211e+000,3.0685425264e+000,2.4745656777e+000,3.0245284880e+000,
6.1875000000e+000,3.6026202528e+000,4.2399914120e+000,5.4546504893e+000,8.8931867843e+000,3.3964847723e+000,4.2129845139e+000,2.9638154369e+000,4.2825150102e+000,3.5052806096e+000,4.0384804227e+000,3.1702565662e+000,3.4598009455e+000,4.0373072588e+000,4.3649837783e+000,
6.2812500000e+000,3.6676896397e+000,5.1420554814e+000,7.0624329931e+000,1.1032804066e+001,3.4141570094e+000,4.4211445450e+000,3.7435303521e+000,4.9190342430e+000,3.4707779810e+000,4.1747204179e+000,3.2035916344e+000,4.0124910614e+000,5.3720197712e+000,5.7815583475e+000,
6.3750000000e+000,3.6989045004e+000,5.3024043393e+000,7.1298843429e+000,1.1351047452e+001,3.4740179873e+000,4.3951544624e+000,3.8254851456e+000,5.1883253160e+000,3.5015150085e+000,4.2160272261e+000,3.2440334051e+000,4.1063408940e+000,5.4566254374e+000,5.8510280700e+000,
6.4687500000e+000,4.8636788717e+000,6.9411234594e+000,9.4383058960e+000,1.1540697775e+001,4.5432107770e+000,5.8622595695e+000,5.9403246239e+000,6.2700167321e+000,4.4870170655e+000,5.7176649324e+000,4.2983748483e+000,5.8444737351e+000,7.7753827391e+000,8.2568855921e+000,
6.5625000000e+000,4.9464825836e+000,7.0050361403e+000,9.5057469008e+000,1.1758841824e+001,4.6149120005e+000,5.9014928224e+000,5.9970977296e+000,6.3501711830e+000,4.5815292708e+000,5.7586512501e+000,4.3917267786e+000,5.9063574461e+000,7.8426721650e+000,8.3232289384e+000,
6.6562500000e+000,4.9841028274e+000,7.0362336108e+000,9.5105539939e+000,1.1778098566e+001,4.6578586214e+000,5.9335972926e+000,6.0067031417e+000,6.3941091732e+000,4.6077899584e+000,5.7908455713e+000,4.5206722331e+000,5.9119941383e+000,7.8483283617e+000,8.3269450958e+000,
6.7500000000e+000,5.0917473977e+000,7.0471477459e+000,9.5107855751e+000,1.1778527355e+001,4.6836240901e+000,5.9562767702e+000,6.0103444712e+000,6.3935862790e+000,4.6031690672e+000,5.7816292812e+000,4.5190443234e+000,5.9302270798e+000,7.8478850570e+000,8.3269828594e+000,
6.8437500000e+000,5.1065471798e+000,7.0510404510e+000,9.5108615418e+000,1.1778846180e+001,4.6870858844e+000,5.9648724309e+000,6.0091342996e+000,6.4028226186e+000,4.5589266706e+000,5.7912962069e+000,4.5163055745e+000,5.9407639464e+000,7.8481656973e+000,8.3279474835e+000,
6.9375000000e+000,5.0830881906e+000,7.3411517352e+000,9.5121141566e+000,1.2938955304e+001,4.6768517281e+000,5.9540044663e+000,6.0115743216e+000,6.9358736309e+000,4.5628580386e+000,5.7776528827e+000,4.4858486173e+000,5.9455323606e+000,7.8493513716e+000,8.3282906575e+000,
7.0312500000e+000,5.0831697576e+000,7.8838411753e+000,9.5127637146e+000,1.3760845466e+001,4.6512072425e+000,5.9602494013e+000,6.0195110646e+000,7.6796193760e+000,4.5665228099e+000,5.8002966212e+000,4.4964181146e+000,5.9531212312e+000,7.8495538437e+000,8.3290211311e+000,
7.1250000000e+000,5.0579007000e+000,7.9582813821e+000,9.5127636310e+000,1.3846131358e+001,4.6335394376e+000,5.9661898787e+000,6.0195155343e+000,7.7581009156e+000,4.5723114554e+000,5.7980927960e+000,4.4938117829e+000,5.9498531484e+000,7.8491903508e+000,8.3307481518e+000,
7.2187500000e+000,5.0481098407e+000,7.9373287182e+000,9.4441774796e+000,1.3840285492e+001,4.6027255267e+000,5.9200238959e+000,5.9674281425e+000,7.7448641285e+000,4.5259376656e+000,5.7392985394e+000,4.4292096638e+000,5.8832093422e+000,7.7836173184e+000,8.2700211840e+000,
7.3125000000e+000,5.0363964003e+000,7.9190902079e+000,9.4213336860e+000,1.3781844435e+001,4.5878430883e+000,5.9124007033e+000,5.9465352487e+000,7.7204657297e+000,4.5086545912e+000,5.7517886043e+000,4.4090301484e+000,5.8653630198e+000,7.7638460448e+000,8.2518567918e+000,
7.4062500000e+000,4.9422428186e+000,7.8121264760e+000,9.1270336797e+000,1.3757159905e+001,4.5079600707e+000,5.5065938549e+000,5.5325952797e+000,7.6359230653e+000,4.4317888268e+000,5.1934015534e+000,4.3399094227e+000,5.4061294543e+000,7.4048983878e+000,7.9398316677e+000,
7.5000000000e+000,4.3311555581e+000,7.5296828292e+000,6.4423128088e+000,1.3731462751e+001,3.6622077466e+000,4.5348828612e+000,3.5406874624e+000,7.5246355449e+000,3.5342692862e+000,4.2913312580e+000,3.3875806446e+000,4.0387780470e+000,4.7875787946e+000,5.1680598207e+000,
7.5937500000e+000,4.2703642868e+000,7.5086520391e+000,4.1638339027e+000,1.3721683454e+001,3.5273557589e+000,4.5250913103e+000,3.2304032961e+000,7.5040737129e+000,3.3673804222e+000,4.2273502903e+000,3.3456070537e+000,3.8647207131e+000,3.2108105521e+000,3.5804100405e+000,
7.6875000000e+000,4.0314472320e+000,7.4932111366e+000,3.9277446399e+000,1.3720018031e+001,3.3589411153e+000,4.2676873604e+000,3.1398075352e+000,7.4999578578e+000,3.3338586769e+000,4.1447562436e+000,2.8758147122e+000,3.8537228188e+000,2.8335043415e+000,3.5765436372e+000,
7.7812500000e+000,3.8567622744e+000,7.4914345304e+000,3.9239466241e+000,1.3719972121e+001,3.2240066653e+000,4.2245185804e+000,3.1633256960e+000,7.5019050955e+000,3.3433037900e+000,4.1040711981e+000,2.8382059922e+000,3.7188769619e+000,2.9174228281e+000,3.5415809772e+000,
7.8750000000e+000,3.9001429798e+000,7.4786929914e+000,3.9824966806e+000,1.3712416876e+001,3.1806812869e+000,4.2162701658e+000,3.1729768411e+000,7.4726722090e+000,3.3853457365e+000,4.1176743728e+000,2.8550713048e+000,3.7063925043e+000,2.8925621549e+000,3.5173218937e+000,
7.9687500000e+000,3.8784782447e+000,6.6361378120e+000,3.3573408259e+000,1.2654043412e+001,3.2516208702e+000,4.3627690231e+000,3.0654077318e+000,6.5249979197e+000,3.3579973312e+000,4.1923374749e+000,2.9085125804e+000,3.7472310901e+000,2.6619459499e+000,3.5273859726e+000,
8.0625000000e+000,3.8640273710e+000,5.3980327337e+000,3.2803024933e+000,1.0886287124e+001,3.2139446723e+000,4.4950628302e+000,2.9445551057e+000,5.0849907444e+000,3.3208833695e+000,4.1522137460e+000,2.8833516460e+000,3.7826643617e+000,2.6241117980e+000,3.4365441674e+000,
8.1562500000e+000,3.9080924187e+000,4.2462195108e+000,3.3264302122e+000,7.9084410143e+000,3.2455859178e+000,4.4195424579e+000,3.0466747712e+000,4.2138031064e+000,3.3530618609e+000,4.1562650789e+000,2.8463532883e+000,3.7606421405e+000,2.5822077577e+000,3.2483994229e+000,
8.2500000000e+000,3.9284241402e+000,4.1004909158e+000,3.4532466911e+000,5.0344298315e+000,3.2689516244e+000,4.5361973527e+000,3.1021069683e+000,4.1570149292e+000,3.3517470165e+000,4.3373122358e+000,3.0255438416e+000,3.9375608418e+000,2.6005989449e+000,3.4114475176e+000,
8.3437500000e+000,4.3032315077e+000,4.3399198576e+000,3.4810499181e+000,4.2960573624e+000,3.7136991667e+000,4.5351304511e+000,3.2322010766e+000,4.1712118978e+000,3.4077774757e+000,4.3040328565e+000,3.0456344956e+000,3.8775297243e+000,2.6621330030e+000,3.4421993373e+000,
8.4375000000e+000,4.3784095624e+000,4.4997283788e+000,3.4492807501e+000,4.2444943165e+000,3.7022328712e+000,4.5989732320e+000,3.1508800376e+000,4.0796805356e+000,3.2816555503e+000,4.2098616891e+000,3.0058746484e+000,3.8188142167e+000,2.6102213306e+000,3.4156570107e+000,
