Time (s),AF3,AF4,F3,F4,F7,F8,FC5,FC6,T7,T8,P7,P8,O1,O2,Sampling Rate
1.2187500000e+000,3.8545418853e+000,3.2810035393e+000,2.4367118367e+000,3.9162373002e+000,4.0372475684e+000,4.3022161040e+000,2.4844056523e+000,3.3019604495e+000,3.1198724130e+000,8.7777198053e+000,3.5193277923e+000,3.5219128168e+000,3.5743682224e+000,4.4270035375e+000,
1.3125000000e+000,3.8589981127e+000,3.1625757384e+000,2.4434560319e+000,3.7781673665e+000,3.8738754059e+000,4.2430045625e+000,2.5071956876e+000,3.2560719464e+000,3.0439312620e+000,8.6766917581e+000,3.5519088055e+000,3.3868979917e+000,3.6156762018e+000,4.4012430870e+000,
1.4062500000e+000,3.8437619128e+000,3.1996185585e+000,2.4173225401e+000,3.9644803977e+000,3.8783037628e+000,4.2539684985e+000,2.5060484518e+000,3.2988610625e+000,3.0314919747e+000,9.2650513923e+000,3.6048898921e+000,3.3969149595e+000,3.7303445369e+000,4.4483745748e+000,
1.5000000000e+000,3.8442593514e+000,3.0709586745e+000,2.4344638383e+000,4.2623579961e+000,3.9256096991e+000,4.0606664771e+000,2.4918034875e+000,3.1186960576e+000,2.9767007463e+000,1.0071388550e+001,3.6274754828e+000,3.8650170819e+000,3.8303098325e+000,4.7905100635e+000,
1.5937500000e+000,3.9036310951e+000,3.3443612068e+000,2.5331050180e+000,4.8177268618e+000,4.0006435964e+000,4.2224554715e+000,2.5035031030e+000,3.1771167090e+000,2.8928288682e+000,1.0784621843e+001,3.7322966794e+000,4.7510198402e+000,3.8753705761e+000,5.2567431250e+000,
1.6875000000e+000,3.9621063335e+000,3.3435321825e+000,2.5446716600e+000,4.9462196237e+000,4.0566635713e+000,4.3440328727e+000,2.5290034914e+000,3.1500378456e+000,2.9165320028e+000,1.0979597440e+001,3.6348461425e+000,4.9034433338e+000,3.7948935299e+000,5.3451847863e+000,
1.7812500000e+000,3.9743599925e+000,3.2911572990e+000,2.5097398820e+000,5.0701396269e+000,4.1090926287e+000,4.3730254832e+000,2.5273098267e+000,3.2538454733e+000,2.8734500433e+000,1.1090917492e+001,3.6120340151e+000,5.0794981203e+000,3.7673307812e+000,5.4915162852e+000,
1.8750000000e+000,3.9789818286e+000,3.3347520449e+000,2.5149122225e+000,5.3292484679e+000,4.1014639829e+000,4.3672399723e+000,2.5202223784e+000,3.2336939779e+000,2.9270859075e+000,1.1313349614e+001,3.6813574332e+000,5.3242070555e+000,3.7471808848e+000,5.5447656788e+000,
1.9687500000e+000,3.8457219366e+000,3.3635712011e+000,2.4044789199e+000,5.4262527697e+000,3.9866794811e+000,4.3944317452e+000,2.4767009778e+000,3.3003437459e+000,2.9219412173e+000,1.1573212902e+001,3.7292187593e+000,5.5906428322e+000,3.7650828897e+000,5.7979964962e+000,
2.0625000000e+000,3.7144158051e+000,3.3884976435e+000,2.3863774417e+000,5.4261071002e+000,3.8260790284e+000,4.4112233419e+000,2.4718925981e+000,3.2785707861e+000,2.8765720054e+000,1.1587184451e+001,3.6176848913e+000,5.5822868428e+000,3.5977884069e+000,5.7754370536e+000,
2.1562500000e+000,3.6734700149e+000,3.3894305208e+000,2.3700040337e+000,5.4269389715e+000,3.8288653303e+000,4.3493406282e+000,2.4304617789e+000,3.2779324630e+000,2.9282610657e+000,1.1606514247e+001,3.5788452751e+000,5.5841730130e+000,3.5502469238e+000,5.7804697917e+000,
2.2500000000e+000,3.7724237716e+000,3.4264218016e+000,2.3897949471e+000,5.4351106570e+000,4.0351701830e+000,4.3659333522e+000,2.3686649206e+000,3.2388100471e+000,2.7586195853e+000,1.1608488303e+001,3.4632457337e+000,5.5887232189e+000,3.4967422434e+000,5.7794822235e+000,
2.3437500000e+000,3.7915061796e+000,3.4481077534e+000,2.3988745025e+000,5.4382264468e+000,4.0247787745e+000,4.4282588802e+000,2.3245284359e+000,3.2689878796e+000,2.8103732313e+000,1.1619637487e+001,3.4472519195e+000,5.5897382873e+000,3.4654564784e+000,5.7831920190e+000,
2.4375000000e+000,3.7872308287e+000,3.4763098072e+000,2.4366196105e+000,5.3863556306e+000,4.1019770748e+000,4.4325549102e+000,2.4401599863e+000,3.1356883210e+000,2.9581066931e+000,1.1573895408e+001,3.5171108751e+000,5.5882145120e+000,3.4612838333e+000,5.7890592403e+000,
2.5312500000e+000,3.6944911857e+000,3.4471893802e+000,2.3294817092e+000,5.1247344964e+000,4.0400671920e+000,4.5064082441e+000,2.3899905895e+000,3.1266706846e+000,2.9479957505e+000,1.1317762196e+001,3.3651341275e+000,5.3101682361e+000,3.2197298178e+000,5.4764883564e+000,
2.6250000000e+000,3.7118174473e+000,3.4275956593e+000,2.3920907055e+000,5.0095111248e+000,4.0753505503e+000,4.4565749694e+000,2.4219731194e+000,3.1192831913e+000,2.9657244103e+000,1.1277229840e+001,3.4827887777e+000,5.2400114582e+000,3.4836910685e+000,5.4502922479e+000,
2.7187500000e+000,3.6122536193e+000,3.3862918284e+000,2.4933742540e+000,4.8448034996e+000,3.9779051234e+000,4.2539729776e+000,2.5296257546e+000,3.0370731593e+000,3.0420970980e+000,1.1112784857e+001,3.4581163799e+000,5.0616418067e+000,3.5066608990e+000,5.2722755105e+000,
2.8125000000e+000,3.8579503182e+000,3.5962598708e+000,2.6763792624e+000,4.6436361340e+000,3.9991985238e+000,4.3279586390e+000,2.5437450982e+000,3.1261484567e+000,3.0032882611e+000,1.0964402515e+001,3.4990447471e+000,4.8123828840e+000,3.5503916542e+000,5.2118265097e+000,
2.9062500000e+000,3.7950175647e+000,3.5686314176e+000,2.6020347636e+000,4.4438836665e+000,3.9736236981e+000,4.2615472787e+000,2.5501366451e+000,3.0671951128e+000,2.9304700779e+000,1.0766034429e+001,3.3723750208e+000,4.5359613749e+000,3.5294108257e+000,5.1027319154e+000,
3.0000000000e+000,3.7481404280e+000,3.4893247875e+000,2.6004117138e+000,4.0511100127e+000,3.8817529775e+000,4.1957659960e+000,2.5076690963e+000,3.0564226365e+000,2.9880758279e+000,1.0047077883e+001,3.4695483225e+000,3.6263616515e+000,3.5493060628e+000,4.5086362446e+000,
3.0937500000e+000,3.7089768127e+000,3.4950822663e+000,2.6294894415e+000,4.0944208626e+000,3.8866889485e+000,4.1544780071e+000,2.5292105654e+000,3.1060768552e+000,3.0215696026e+000,1.0014643774e+001,3.5336820971e+000,3.6491692906e+000,3.6801303816e+000,4.5309441134e+000,
3.1875000000e+000,3.6425420086e+000,3.4955068539e+000,2.6760854665e+000,4.0378879640e+000,3.7281734824e+000,4.1841433642e+000,2.4702085802e+000,3.1267629115e+000,2.9463678069e+000,9.9387839427e+000,3.4695910578e+000,3.5909432779e+000,3.5832379980e+000,4.4199606807e+000,
3.2812500000e+000,4.0033096154e+000,3.5581433630e+000,2.6920561259e+000,4.0713296207e+000,3.5920123103e+000,4.1514231214e+000,2.4360798292e+000,3.1547356509e+000,2.9586490561e+000,9.9123460364e+000,3.5482187022e+000,3.5622917683e+000,3.5866917671e+000,4.4156311304e+000,
3.3750000000e+000,4.3178453189e+000,3.6152310298e+000,2.7355244693e+000,4.0591159082e+000,3.5812866960e+000,4.1508023774e+000,2.3813810588e+000,3.2207507351e+000,2.8801732016e+000,9.8242610184e+000,3.6107388505e+000,3.5604018595e+000,3.6139352088e+000,4.3735304592e+000,
3.4687500000e+000,4.3225945927e+000,3.5625288122e+000,2.7862507087e+000,4.0389337310e+000,3.6302824813e+000,4.1379071443e+000,2.4074278430e+000,3.2801564828e+000,2.8025423191e+000,9.8118239480e+000,3.4456732142e+000,3.5876020108e+000,3.5121721372e+000,4.3472526861e+000,
3.5625000000e+000,4.3523062166e+000,3.4562073518e+000,2.8306214274e+000,4.0068239409e+000,3.6193271111e+000,4.0019376415e+000,2.3824511774e+000,3.1997808295e+000,2.7542766304e+000,9.6470441909e+000,3.4920609630e+000,3.5473214128e+000,3.5156571913e+000,4.2845955933e+000,
3.6562500000e+000,4.3420817394e+000,3.5585059894e+000,2.7640053545e+000,3.9680880511e+000,3.6560806523e+000,4.0145434743e+000,2.2446635218e+000,3.2052028057e+000,2.7648014165e+000,8.8668704057e+000,3.4522530014e+000,3.1752030262e+000,3.3499322743e+000,3.9841480454e+000,
3.7500000000e+000,4.3458862192e+000,3.6035766892e+000,2.7128787498e+000,3.9649414256e+000,3.6607506202e+000,4.0172038634e+000,2.1205625248e+000,3.1766514640e+000,2.8624493884e+000,8.5858689896e+000,3.4591945112e+000,3.2721006349e+000,3.3050548762e+000,4.0562822703e+000,
3.8437500000e+000,4.2465843360e+000,3.5331010638e+000,2.6205818367e+000,3.6381090629e+000,3.7279987588e+000,4.0286363902e+000,2.0697605473e+000,3.1190567957e+000,2.9177892649e+000,7.9632020746e+000,3.4565304482e+000,3.1295531553e+000,3.3646771194e+000,3.7940242641e+000,
3.9375000000e+000,4.2523544537e+000,3.4603018134e+000,2.6391411297e+000,3.5308092586e+000,3.7346042428e+000,3.9713824436e+000,2.0269037933e+000,3.0820216825e+000,2.9560498202e+000,7.9389439806e+000,3.4004892644e+000,3.0278401385e+000,3.3523102391e+000,3.6432763296e+000,
4.0312500000e+000,4.3105715451e+000,3.5244949231e+000,2.6904894076e+000,3.5478255971e+000,3.7965263455e+000,4.1276379890e+000,2.0031473746e+000,3.0686882449e+000,3.0379774483e+000,7.5209025615e+000,3.5536459933e+000,2.7770153502e+000,3.3063306815e+000,3.5925905231e+000,
4.1250000000e+000,4.2955948795e+000,3.4949971342e+000,2.5379486311e+000,3.4947378710e+000,3.7229765669e+000,4.1676162356e+000,1.8983881739e+000,3.1329269871e+000,2.9762855517e+000,7.7542827025e+000,3.5178043548e+000,2.7625496622e+000,3.2422665771e+000,3.6174005368e+000,
4.2187500000e+000,4.4988053717e+000,3.5330237920e+000,2.5041133139e+000,3.5613694173e+000,4.0805148096e+000,4.2005751326e+000,1.9667456142e+000,3.0818914869e+000,2.9470076310e+000,8.5861614256e+000,3.5535817813e+000,2.8726246767e+000,3.3176472248e+000,3.7081686218e+000,
4.3125000000e+000,4.3353177464e+000,3.6483263104e+000,2.4777859725e+000,4.4830610427e+000,4.1357168728e+000,4.4333844532e+000,1.9596236167e+000,3.1841765205e+000,3.0596866464e+000,1.0848691992e+001,3.5939762048e+000,4.6572663022e+000,3.3529373645e+000,5.0488870188e+000,
4.4062500000e+000,4.4146522732e+000,3.6170461430e+000,2.4792322477e+000,4.8765689072e+000,4.2836944379e+000,4.4767361854e+000,1.8987867098e+000,3.1444411923e+000,3.1206902090e+000,1.1225483479e+001,3.5786262739e+000,5.0355598109e+000,3.3547411137e+000,5.3951963845e+000,
4.5000000000e+000,4.4212805651e+000,3.7016747423e+000,2.4676609081e+000,4.9129705492e+000,4.2539166048e+000,4.6000311744e+000,1.9904116235e+000,3.2044155376e+000,3.1273609537e+000,1.1278701512e+001,3.6339944393e+000,5.0977495588e+000,3.6916429429e+000,5.4535150231e+000,
4.5937500000e+000,4.4323995382e+000,3.7630436044e+000,2.4604074073e+000,4.9089964833e+000,4.2357061047e+000,4.7445309704e+000,2.0575863286e+000,3.2553449471e+000,3.1463463090e+000,1.1370208716e+001,3.6128960206e+000,5.1025754349e+000,3.7476442628e+000,5.4680100957e+000,
4.6875000000e+000,4.4202544892e+000,3.7255124940e+000,2.4788744266e+000,4.9215443373e+000,4.2611531908e+000,4.7235133941e+000,2.0681413008e+000,3.2092169986e+000,3.1695498255e+000,1.1398488585e+001,3.6121289243e+000,5.1071375769e+000,3.8019000891e+000,5.4744284851e+000,
4.7812500000e+000,4.4160657616e+000,3.6627484702e+000,2.3322241156e+000,4.9036681052e+000,4.2315923090e+000,4.7222637927e+000,2.1233478974e+000,3.1629160434e+000,3.1696845208e+000,1.1402142687e+001,3.5818662230e+000,5.0905911238e+000,3.7833342023e+000,5.4512826409e+000,
4.8750000000e+000,4.4229024516e+000,3.7058883059e+000,2.3147871118e+000,4.9175885476e+000,4.2149332162e+000,4.7155281122e+000,2.1158030436e+000,3.1819949190e+000,3.2389312571e+000,1.1402534725e+001,3.6703429628e+000,5.0900796691e+000,3.7961516668e+000,5.4523525755e+000,
4.9687500000e+000,4.4373866895e+000,3.7019585464e+000,2.1814412414e+000,4.9173714232e+000,4.2103143621e+000,4.6871912582e+000,2.1160830610e+000,3.1588494993e+000,3.2832255814e+000,1.1419040131e+001,3.5828568773e+000,5.0924684676e+000,3.8190344729e+000,5.4529646038e+000,
5.0625000000e+000,4.4500949611e+000,3.7406815444e+000,2.3132078530e+000,4.9254131783e+000,4.2370116011e+000,4.6440592405e+000,2.2031593727e+000,3.2245137917e+000,3.2240499176e+000,1.1420572088e+001,3.6044332015e+000,5.0937971005e+000,3.8195929300e+000,5.4558862765e+000,
5.1562500000e+000,4.4378654979e+000,3.7180365958e+000,2.3526225755e+000,4.9156853526e+000,4.2002242187e+000,4.6106397314e+000,2.3195591084e+000,3.1847217776e+000,3.2945091502e+000,1.1393634487e+001,3.5725776680e+000,5.0963228335e+000,3.8045444896e+000,5.4585715812e+000,
5.2500000000e+000,4.2169956026e+000,3.5988148846e+000,2.3697876287e+000,4.8935868044e+000,3.8594159445e+000,4.5787743486e+000,2.2486552011e+000,3.1481585798e+000,3.3273961110e+000,1.1370989792e+001,3.5497441816e+000,5.0949852055e+000,3.7904979837e+000,5.4598851172e+000,
5.3437500000e+000,3.7572256525e+000,3.4588903284e+000,2.3791815535e+000,4.2116106737e+000,3.7985394238e+000,4.3927004044e+000,2.2511152666e+000,3.0420614063e+000,3.1931669343e+000,1.0301701136e+001,3.4728202002e+000,4.0084085129e+000,3.8129951989e+000,4.5073308015e+000,
5.4375000000e+000,3.7364388767e+000,3.5574743876e+000,2.3473175785e+000,3.6876280490e+000,3.8241212790e+000,4.4021315104e+000,2.2979682417e+000,3.0493658885e+000,3.3241647726e+000,9.7504052376e+000,3.4941229054e+000,3.1284792257e+000,3.7552327337e+000,3.9284793892e+000,
5.5312500000e+000,3.8267953198e+000,3.5095871646e+000,2.3658323565e+000,3.5491036224e+000,3.8595104917e+000,4.3952473797e+000,2.2175456522e+000,3.0266249943e+000,3.3462428261e+000,9.4461477762e+000,3.4204717656e+000,2.4220552770e+000,3.4812049698e+000,3.5573298707e+000,
5.6250000000e+000,3.7879191109e+000,3.5174962419e+000,2.3260108521e+000,3.5902587795e+000,3.8520045984e+000,4.3159919535e+000,2.2025729774e+000,3.0163226058e+000,3.2785780268e+000,8.7483963828e+000,3.3169900324e+000,2.3064714718e+000,3.3994007669e+000,3.4507523783e+000,
5.7187500000e+000,3.8497868774e+000,3.5415141264e+000,2.3479043429e+000,3.6257669918e+000,3.8636890585e+000,4.3381661355e+000,2.1972037324e+000,3.0743709424e+000,3.2628319483e+000,8.3840151246e+000,3.3889907712e+000,2.3862009587e+000,3.4241089682e+000,3.5192423572e+000,
5.8125000000e+000,3.9162527777e+000,3.4782324293e+000,2.5431373995e+000,3.7456929142e+000,3.8666527467e+000,4.2519473801e+000,2.2589535203e+000,3.2300371429e+000,3.1733147556e+000,8.7078902858e+000,3.4061214307e+000,2.5256362082e+000,3.4265907435e+000,3.6009646833e+000,
5.9062500000e+000,3.9265773280e+000,3.4500362097e+000,2.5705674391e+000,3.7170697176e+000,3.8923217640e+000,4.3400585081e+000,2.2625770341e+000,3.2099928246e+000,2.9852165886e+000,8.7019705540e+000,3.2901317950e+000,2.6714546396e+000,3.3411449717e+000,3.7424574542e+000,
6.0000000000e+000,3.9090707624e+000,3.3617273331e+000,2.4745699245e+000,3.8301011074e+000,3.8583769028e+000,4.4107970816e+000,2.2977176951e+000,3.1999067009e+000,3.0665818755e+000,1.0087089514e+001,3.2477585565e+000,2.9215924853e+000,3.3533681441e+000,3.7839782471e+000,
6.0937500000e+000,3.9537989832e+000,3.3749417656e+000,2.5138568646e+000,4.0943274408e+000,3.8376014822e+000,4.3981281809e+000,2.2254492690e+000,3.0917101470e+000,2.9799699053e+000,1.1021268425e+001,3.4030519746e+000,3.3106247377e+000,3.4701756538e+000,3.9529935511e+000,
6.1875000000e+000,3.9410386232e+000,3.4212810837e+000,2.5605100594e+000,4.1455715248e+000,3.8367528548e+000,4.4345067295e+000,2.1545023178e+000,3.0106279879e+000,3.0139921868e+000,1.1177463427e+001,3.3925138462e+000,3.5080499195e+000,3.4102556075e+000,4.0037901837e+000,
6.2812500000e+000,3.9890134902e+000,3.5209360607e+000,2.5943165097e+000,4.1573168532e+000,3.8179774283e+000,4.4524123614e+000,2.2286585436e+000,3.0748602391e+000,3.0259945943e+000,1.1195924402e+001,3.5114481716e+000,3.5020990707e+000,3.5615761378e+000,4.0153728780e+000,
6.3750000000e+000,3.9291945155e+000,3.5100796195e+000,2.7436456287e+000,4.1344391548e+000,3.4376606444e+000,4.4610304470e+000,2.3132926247e+000,3.0723094690e+000,3.0821166172e+000,1.1200265189e+001,3.4543194667e+000,3.5084595764e+000,3.5302066127e+000,4.0216883166e+000,
6.4687500000e+000,3.8882220414e+000,3.4472810210e+000,2.8452708934e+000,4.1314467927e+000,3.2852895205e+000,4.3860206558e+000,2.3834464032e+000,3.0076875464e+000,2.9102442547e+000,1.1201554230e+001,3.5214475636e+000,3.5311698668e+000,3.5372589318e+000,4.0910902679e+000,
6.5625000000e+000,3.8752622800e+000,3.4980751913e+000,2.8732163772e+000,4.0966813331e+000,3.2140920467e+000,4.3404695290e+000,2.3562287250e+000,3.0158786555e+000,2.8883598832e+000,1.1193142081e+001,3.5567349699e+000,3.5502164372e+000,3.5591059532e+000,4.1110021315e+000,
6.6562500000e+000,3.8405582349e+000,3.4569598105e+000,2.8448921339e+000,4.0901009613e+000,3.1174221005e+000,4.3010645153e+000,2.3849082642e+000,2.9811663666e+000,2.9405628300e+000,1.1195968927e+001,3.5875921479e+000,3.5795415546e+000,3.6718547390e+000,4.1730891782e+000,
6.7500000000e+000,3.7868647771e+000,3.4884315102e+000,2.8523212328e+000,4.0784341137e+000,3.2153437357e+000,4.3737067549e+000,2.3757710277e+000,2.9439407788e+000,3.0527289508e+000,1.1192787454e+001,3.5177920163e+000,3.5670095527e+000,3.6012245669e+000,4.0728173773e+000,
6.8437500000e+000,4.4083436089e+000,3.6438691033e+000,2.8353556826e+000,4.0927201513e+000,3.5326253837e+000,4.5443486766e+000,2.4220712012e+000,2.9280105892e+000,3.0706034815e+000,1.1192798276e+001,3.5341842320e+000,3.5461312423e+000,3.6145208688e+000,4.0471675298e+000,
6.9375000000e+000,4.4407248180e+000,3.7036693772e+000,2.8149736273e+000,4.1539674129e+000,3.5767687797e+000,4.4305790610e+000,2.3713083719e+000,2.9012726787e+000,3.0646241745e+000,1.1189593258e+001,3.5935873802e+000,3.4455743513e+000,3.9124854468e+000,4.0352688700e+000,
7.0312500000e+000,4.4381486291e+000,3.7560336761e+000,2.8927403314e+000,3.8518934134e+000,3.5734127641e+000,4.4704210446e+000,2.3703338474e+000,2.8875751255e+000,3.0727931530e+000,1.0294086552e+001,3.5129117682e+000,3.1655929572e+000,3.9311585744e+000,3.9335008741e+000,
7.1250000000e+000,4.4635262299e+000,3.8437742723e+000,2.9108732546e+000,3.7690173720e+000,3.6425665040e+000,4.4868792292e+000,2.4675340737e+000,2.9389612112e+000,3.1901463874e+000,1.0033595055e+001,3.4419032013e+000,3.0224364074e+000,4.0126269842e+000,4.0170826699e+000,
7.2187500000e+000,4.4591138400e+000,3.8309610613e+000,2.8429183337e+000,3.7970082792e+000,3.7329682170e+000,4.4772767375e+000,2.4451279600e+000,3.0013500106e+000,3.1809350689e+000,9.8458525964e+000,3.4350650325e+000,2.6870285585e+000,4.1367892411e+000,4.0571300678e+000,
7.3125000000e+000,4.4168546743e+000,3.8207160838e+000,2.7799198853e+000,3.8348453556e+000,3.7726456938e+000,4.4627602063e+000,2.4077631803e+000,3.0227161663e+000,3.2438518919e+000,9.8422546965e+000,3.3737778561e+000,2.8311948705e+000,4.0727129267e+000,4.1582619523e+000,
7.4062500000e+000,4.4071025355e+000,3.7763915193e+000,2.8966899475e+000,4.0751364187e+000,3.7673024742e+000,4.4919566470e+000,2.4497718380e+000,3.0869496181e+000,3.1978270639e+000,1.0620907060e+001,3.4279058197e+000,3.2714215375e+000,4.1039247855e+000,4.3562988362e+000,
7.5000000000e+000,4.4193844695e+000,3.6568842889e+000,3.4318887672e+000,4.1393549888e+000,3.8446148766e+000,4.4050758262e+000,2.7632801422e+000,3.0507577960e+000,3.2688682397e+000,1.0781326029e+001,3.4276798742e+000,3.4103725463e+000,4.1145176994e+000,4.4389650577e+000,
7.5937500000e+000,4.4765668200e+000,3.6367564280e+000,3.4307381965e+000,4.1612356489e+000,3.9058880737e+000,4.4327758729e+000,2.7485649346e+000,3.0715982709e+000,3.3115781051e+000,1.0795634527e+001,3.4201057232e+000,3.4397342853e+000,4.0721041063e+000,4.4395077151e+000,
7.6875000000e+000,4.5205608998e+000,3.6803091717e+000,3.4277961590e+000,4.1392966650e+000,3.9704360299e+000,4.3999695084e+000,2.7970096508e+000,2.9919081373e+000,3.2544816808e+000,1.0801603631e+001,3.4922019692e+000,3.5127312240e+000,4.1481415380e+000,4.4786847613e+000,
7.7812500000e+000,4.2863171902e+000,3.5534834650e+000,3.3714932228e+000,4.2017025408e+000,3.8012530809e+000,4.2566556332e+000,2.7569954654e+000,2.9969524617e+000,3.2205625081e+000,1.0897666332e+001,3.4545791141e+000,3.5184135664e+000,4.1715949239e+000,4.5304006082e+000,
7.8750000000e+000,3.8926814906e+000,3.5497085203e+000,3.3580142963e+000,4.1292966440e+000,3.6858489492e+000,4.2500879910e+000,2.6911713499e+000,2.9949112392e+000,3.1570663752e+000,1.0875963930e+001,3.4058748921e+000,3.4889896968e+000,4.0411529497e+000,4.5052083024e+000,
7.9687500000e+000,3.7804834260e+000,3.5909368025e+000,3.3457448466e+000,4.0413698618e+000,3.5982168798e+000,4.2209709308e+000,2.7185654899e+000,3.0122268642e+000,3.1920961297e+000,1.0871642258e+001,3.4189672929e+000,3.5047865737e+000,3.9774823342e+000,4.4492076818e+000,
8.0625000000e+000,3.6897897907e+000,3.4997602653e+000,3.2889108250e+000,4.0508792234e+000,3.5771387132e+000,4.2703109119e+000,2.6642572459e+000,3.0964325807e+000,3.0121337544e+000,1.0825995432e+001,3.3868171407e+000,3.4879077069e+000,3.9164217809e+000,4.4128230801e+000,
8.1562500000e+000,3.6740365188e+000,3.4672069562e+000,3.2788654987e+000,3.9814113435e+000,3.5710986979e+000,4.3311899724e+000,2.6621617926e+000,3.1765355348e+000,3.1709953436e+000,1.0640977621e+001,3.4687900705e+000,3.4230275250e+000,3.7737574111e+000,4.3097653171e+000,
8.2500000000e+000,4.3280494100e+000,3.7925333485e+000,3.3006871092e+000,4.0061619468e+000,3.7493631563e+000,4.4967478224e+000,2.6880751692e+000,3.1853369487e+000,3.1431507094e+000,1.0554653171e+001,3.4434192123e+000,3.3591277449e+000,3.7083195269e+000,4.2402410361e+000,
8.3437500000e+000,4.4253260437e+000,3.9174156932e+000,3.3223201377e+000,4.0300203751e+000,3.8261807272e+000,4.4640790160e+000,2.6922296909e+000,3.1370513341e+000,3.1342176829e+000,1.0544522880e+001,3.4288318214e+000,3.2587437843e+000,3.7455751951e+000,4.1398411944e+000,
8.4375000000e+000,4.3924450706e+000,3.9127114159e+000,2.6516902786e+000,3.8078890668e+000,3.8886716649e+000,4.4149817150e+000,2.1894954314e+000,3.0890627785e+000,3.1428559686e+000,9.4430196750e+000,3.3987134800e+000,2.9141267404e+000,3.6933322198e+000,3.9300608183e+000,
