Time (s),AF3,AF4,F3,F4,F7,F8,FC5,FC6,T7,T8,P7,P8,O1,O2,Sampling Rate
1.2187500000e+000,4.0718814145e+000,4.3742805995e+000,4.0767523210e+000,3.7981010047e+000,4.1007022909e+000,2.5114937164e+000,2.7799535713e+000,1.1355167427e+000,1.0449127098e+001,4.2269535945e+000,3.3745836490e+000,6.2478624642e+000,2.6143586363e+000,2.3827798209e+000,
1.3125000000e+000,3.9233424292e+000,4.2635804693e+000,3.9339332658e+000,3.7227876547e+000,3.8298786910e+000,2.4114687454e+000,2.7262077131e+000,1.1814441062e+000,1.0151654645e+001,4.1052445442e+000,3.3496651969e+000,6.2748086288e+000,2.5583771171e+000,2.3818932075e+000,
1.4062500000e+000,4.0111766329e+000,4.2621129629e+000,3.9953907637e+000,3.7609156180e+000,3.4662072575e+000,2.5313893010e+000,2.7157290513e+000,1.1827042523e+000,9.4845896396e+000,4.0782848972e+000,3.3726482327e+000,6.2764312011e+000,2.5293820451e+000,2.3805254033e+000,
1.5000000000e+000,3.9301661077e+000,4.1420795716e+000,3.9058220335e+000,3.6251255494e+000,3.1394513552e+000,2.4979549230e+000,2.6602369553e+000,1.1918953198e+000,9.1124647039e+000,3.8927785149e+000,3.2850400734e+000,6.2742832652e+000,2.4219119210e+000,2.2942220633e+000,
1.5937500000e+000,3.9238883982e+000,4.1346063982e+000,3.9013948893e+000,3.6276000800e+000,3.0549396786e+000,2.5459525401e+000,2.6608580085e+000,1.1442458567e+000,9.0641082634e+000,3.8853700472e+000,3.2790443727e+000,6.1093788231e+000,2.3858318648e+000,2.2083427637e+000,
1.6875000000e+000,3.9200594918e+000,4.0917020429e+000,3.9189714527e+000,3.5786214465e+000,2.9640940910e+000,2.5279933093e+000,2.6405176162e+000,1.1283563293e+000,9.2096646876e+000,3.8324703148e+000,3.1030670087e+000,6.0700817903e+000,2.3458303307e+000,2.1614227800e+000,
1.7812500000e+000,3.6163193171e+000,3.7540763225e+000,3.7339419515e+000,3.3196019759e+000,2.7174672476e+000,2.2920862497e+000,2.4821633395e+000,1.0425724682e+000,9.1778527557e+000,3.3830899421e+000,2.5267130823e+000,5.2002896213e+000,1.9924229770e+000,1.9825710164e+000,
1.8750000000e+000,3.6185198013e+000,3.7888916237e+000,3.7094475577e+000,3.3230736658e+000,2.1968301287e+000,2.3586825214e+000,2.2698004962e+000,1.0757681695e+000,8.7457154852e+000,3.4113169212e+000,2.5685450520e+000,5.0459703630e+000,2.0459702705e+000,1.9577638001e+000,
1.9687500000e+000,3.5651010346e+000,3.6866081898e+000,3.6784450040e+000,3.2294538123e+000,2.0934020585e+000,2.3542297666e+000,2.2655361671e+000,1.0384272008e+000,8.6262117657e+000,3.3529527006e+000,2.5309945238e+000,4.9529990385e+000,2.1092612219e+000,1.9632687123e+000,
2.0625000000e+000,3.5189139894e+000,3.6922679080e+000,3.6384513804e+000,3.2530070128e+000,2.1462790495e+000,2.3519506866e+000,2.2303298671e+000,1.0603358473e+000,8.5545143953e+000,3.3325654890e+000,2.6077565604e+000,4.7189221381e+000,2.2688221437e+000,1.9728273337e+000,
2.1562500000e+000,3.4068631608e+000,3.5476440408e+000,3.5303353678e+000,3.2004347827e+000,2.1320750792e+000,2.4278946096e+000,2.0883667240e+000,1.0494256247e+000,8.5270403087e+000,3.2495848923e+000,2.6221574295e+000,4.5770517411e+000,2.2733104291e+000,1.9424539199e+000,
2.2500000000e+000,3.4569373219e+000,3.4971401952e+000,3.5385115816e+000,3.1933757501e+000,2.2279356372e+000,2.3826639597e+000,2.1099638996e+000,1.0535854101e+000,8.5007072818e+000,3.1832939452e+000,2.6287103495e+000,3.9668260526e+000,2.2861003656e+000,1.9461557983e+000,
2.3437500000e+000,3.5927604815e+000,3.6030249736e+000,3.6824640242e+000,3.3362585416e+000,2.2187703967e+000,2.3655756844e+000,2.0075808874e+000,1.0495220792e+000,8.4604121055e+000,3.2367968926e+000,2.6470207155e+000,3.2049379564e+000,2.4557181392e+000,1.9586877567e+000,
2.4375000000e+000,3.5013973276e+000,3.6254184176e+000,3.6294438295e+000,3.3144966383e+000,2.0324473834e+000,2.3323371553e+000,1.9868081584e+000,1.0904292483e+000,8.2171419960e+000,3.1832321226e+000,2.6770383941e+000,3.1705578674e+000,2.4790017959e+000,2.0225017636e+000,
2.5312500000e+000,3.5509880206e+000,3.7889815684e+000,3.6950095766e+000,3.3328822480e+000,2.0757392927e+000,2.4107712898e+000,1.9330020197e+000,1.0792531123e+000,8.1870164461e+000,3.2831077025e+000,2.6805440829e+000,3.3039712580e+000,2.5561729201e+000,2.0529412993e+000,
2.6250000000e+000,3.5545542702e+000,3.8152916570e+000,3.7135896800e+000,3.3397527594e+000,2.0475237962e+000,2.3908746375e+000,1.9425920998e+000,1.0276572508e+000,7.5360598031e+000,3.3378682374e+000,2.6903491356e+000,3.2966689996e+000,2.5341941131e+000,2.0673809039e+000,
2.7187500000e+000,3.4941993122e+000,3.8541488626e+000,3.6192140773e+000,3.4088282518e+000,2.1490665799e+000,2.3773931941e+000,1.7384957627e+000,1.0018311025e+000,7.0233288015e+000,3.5184958626e+000,2.6654544172e+000,3.5939570639e+000,2.5306009082e+000,2.0387900543e+000,
2.8125000000e+000,3.4019168604e+000,3.8007166226e+000,3.5132086172e+000,3.2998993328e+000,2.0675197676e+000,2.2765195790e+000,1.6789420642e+000,1.0106872394e+000,7.0854110501e+000,3.6729888155e+000,2.5659746033e+000,3.7981395064e+000,2.4257736878e+000,2.0156069187e+000,
2.9062500000e+000,3.3608193111e+000,3.8331449525e+000,3.4966006204e+000,3.2812087402e+000,2.0765142412e+000,2.3524777843e+000,1.9477937850e+000,9.8223945882e-001,7.1042373461e+000,3.6867329399e+000,2.5238454938e+000,3.8885528326e+000,2.4014540715e+000,1.9490937219e+000,
3.0000000000e+000,3.4010143425e+000,3.8082524360e+000,3.5353079327e+000,3.2830473010e+000,1.9985796546e+000,2.3980139456e+000,1.9550068949e+000,9.7049102291e-001,7.1136161672e+000,3.7302161474e+000,2.5517933270e+000,3.9556941643e+000,2.3666394915e+000,1.8657262070e+000,
3.0937500000e+000,3.3700942148e+000,3.8014144244e+000,3.5039034994e+000,3.2529304721e+000,1.9651070859e+000,2.3635445479e+000,1.9282238760e+000,9.1452676191e-001,7.1771349204e+000,3.7095776341e+000,2.5922771512e+000,3.9459529108e+000,2.1999236785e+000,1.7730122186e+000,
3.1875000000e+000,3.3753788774e+000,3.8371169040e+000,3.5370742603e+000,3.3340369199e+000,1.8449530576e+000,2.3068408412e+000,1.8953009878e+000,9.1061412739e-001,7.1254469289e+000,3.7272100757e+000,2.7550347542e+000,3.9050881407e+000,2.2203296398e+000,1.8500290395e+000,
3.2812500000e+000,6.3307596355e+000,6.4527822738e+000,6.5696554556e+000,6.0039953947e+000,4.0714781920e+000,4.7480378834e+000,4.0477898599e+000,9.1685861488e-001,7.5441377432e+000,6.4550911959e+000,6.5778642058e+000,6.1417082539e+000,5.5866854977e+000,4.2421022595e+000,
3.3750000000e+000,6.6457858800e+000,6.7259102690e+000,6.8928224405e+000,6.2602593821e+000,4.3639935434e+000,5.0783961334e+000,4.3241786741e+000,9.1814322759e-001,7.6847330949e+000,6.7616370640e+000,6.8462030053e+000,6.4186330343e+000,5.8602978314e+000,4.5467791288e+000,
3.4687500000e+000,6.6502325069e+000,6.7319911586e+000,6.8974916423e+000,6.2661692817e+000,4.3771997858e+000,5.0767814373e+000,4.3240051543e+000,9.1888172544e-001,7.7081323725e+000,6.7652894231e+000,6.8525199288e+000,6.4414523347e+000,5.8640151908e+000,4.5570980116e+000,
3.5625000000e+000,6.6481726976e+000,6.7280548244e+000,6.8948942981e+000,6.2662082123e+000,4.3759236633e+000,5.0756058718e+000,4.3312608430e+000,9.8866870662e-001,7.7145249458e+000,6.7632093636e+000,6.8514132378e+000,6.4543868141e+000,5.8632997088e+000,4.5556157611e+000,
3.6562500000e+000,6.6517272374e+000,6.7301956529e+000,6.8959511247e+000,6.2692842309e+000,4.3829241597e+000,5.0777441375e+000,4.3405011778e+000,1.0566675714e+000,7.7026030560e+000,6.7647569422e+000,6.8513156770e+000,6.4748727041e+000,5.8643471213e+000,4.5574919305e+000,
3.7500000000e+000,6.6506324012e+000,6.7271049386e+000,6.8932413151e+000,6.2645877135e+000,4.3770153942e+000,5.0734077434e+000,4.3415219464e+000,1.1003858674e+000,7.6852402147e+000,6.7579769656e+000,6.8512518451e+000,6.4728945190e+000,5.8637572174e+000,4.5576387962e+000,
3.8437500000e+000,6.6505831943e+000,6.7270071791e+000,6.8921490649e+000,6.2655206382e+000,4.3825575663e+000,5.0751586924e+000,4.3389059816e+000,1.1612321357e+000,7.6765932288e+000,6.7518384534e+000,6.8509862973e+000,6.4665157866e+000,5.8647227646e+000,4.5582109506e+000,
3.9375000000e+000,6.6506843448e+000,6.7265791228e+000,6.8930130399e+000,6.2666854211e+000,4.3829448384e+000,5.0755043248e+000,4.3249596636e+000,1.1567352617e+000,7.6873387916e+000,6.7500028839e+000,6.8509714935e+000,6.4677103380e+000,5.8675877335e+000,4.5594129144e+000,
4.0312500000e+000,6.6531935286e+000,6.7316420253e+000,6.8924627733e+000,6.2680172997e+000,4.3870358642e+000,5.0784148297e+000,4.3330271399e+000,1.1746448087e+000,7.6430119430e+000,6.7538371367e+000,6.8498620918e+000,6.4687942249e+000,5.8675489470e+000,4.5648536079e+000,
4.1250000000e+000,6.6546208187e+000,6.7318960538e+000,6.8942380289e+000,6.2653129060e+000,4.3895476878e+000,5.0877439764e+000,4.3374981245e+000,1.1588859624e+000,7.6585122379e+000,6.7569809038e+000,6.8480093300e+000,6.4722061984e+000,5.8676484919e+000,4.5722515074e+000,
4.2187500000e+000,6.5143673498e+000,6.5868997874e+000,6.7544590037e+000,6.1047456079e+000,4.2423218050e+000,4.9553492832e+000,4.2027767366e+000,1.1690753464e+000,7.7931653501e+000,6.6242816538e+000,6.6921280851e+000,6.3330853026e+000,5.7077474201e+000,4.4348038979e+000,
4.3125000000e+000,4.1353866226e+000,4.3569919895e+000,4.2068361812e+000,3.8035658771e+000,2.4465044971e+000,3.0312868326e+000,2.4163683411e+000,1.1858378266e+000,7.2007704876e+000,4.3920500787e+000,4.0177215842e+000,4.6230735998e+000,3.1275475903e+000,2.4209928134e+000,
4.4062500000e+000,3.3355039625e+000,3.7889184580e+000,3.1901036049e+000,3.1223007844e+000,2.0341329185e+000,2.3954519003e+000,2.0774600133e+000,1.1807389423e+000,7.1460802708e+000,3.6057320803e+000,2.5913007613e+000,4.3143262258e+000,2.1837468128e+000,2.0568898010e+000,
4.5000000000e+000,3.3044730449e+000,3.5982858291e+000,3.1246464096e+000,2.9394579705e+000,2.0424001887e+000,2.3496154391e+000,2.0478734937e+000,1.1530060842e+000,7.0362617240e+000,3.5193790357e+000,2.1367859436e+000,4.2018947087e+000,2.0787494093e+000,1.9648678874e+000,
4.5937500000e+000,3.2828037724e+000,3.5269947766e+000,3.1546327027e+000,2.8994905838e+000,2.0331118769e+000,2.3583122431e+000,2.0813853478e+000,1.1026815251e+000,7.0311848317e+000,3.4999779367e+000,2.1596442212e+000,3.8402740043e+000,2.0051138769e+000,1.9234125216e+000,
4.6875000000e+000,3.1714018713e+000,3.4575673039e+000,3.1417710362e+000,2.8119763611e+000,1.9518141827e+000,2.2760881775e+000,1.9541415431e+000,1.0829800455e+000,7.0251858646e+000,3.4077217317e+000,2.1844207771e+000,3.7105823785e+000,2.0485841573e+000,1.8926754167e+000,
4.7812500000e+000,3.1761237086e+000,3.4465791842e+000,3.1647264302e+000,2.7644385902e+000,2.1278757118e+000,2.2687952928e+000,2.0062941794e+000,1.0388305141e+000,6.9653515465e+000,3.3148083130e+000,2.1241473665e+000,3.5533292850e+000,2.0180455483e+000,1.8761524064e+000,
4.8750000000e+000,3.9916861770e+000,4.4604964642e+000,4.2191431578e+000,3.8406986930e+000,2.1712015216e+000,2.7883461467e+000,2.0958525318e+000,1.0788113976e+000,6.8915139942e+000,4.2315322180e+000,3.4760602398e+000,4.0466956970e+000,2.2772215788e+000,2.1373087204e+000,
4.9687500000e+000,4.0431954797e+000,4.5559096581e+000,4.3323729494e+000,3.9411086446e+000,2.2544638575e+000,2.8226405002e+000,2.0810149430e+000,1.0927292446e+000,6.8473200796e+000,4.3144354382e+000,3.6585175715e+000,4.2602658627e+000,2.2908121285e+000,2.1808574810e+000,
5.0625000000e+000,4.0286527838e+000,4.5294126672e+000,4.3415021996e+000,3.9342325057e+000,2.3588212392e+000,2.8071122657e+000,2.0614756459e+000,1.0682810756e+000,6.7853777466e+000,4.2522540966e+000,3.6666708084e+000,4.2491183605e+000,2.3597449251e+000,2.1339637955e+000,
5.1562500000e+000,3.9981219538e+000,4.5162137775e+000,4.3096889291e+000,3.9286722963e+000,2.4284476287e+000,2.7284859806e+000,2.0362316107e+000,1.0153706402e+000,6.6775714808e+000,4.2458699306e+000,3.6630492071e+000,4.2414969794e+000,2.3899436668e+000,2.0980996213e+000,
5.2500000000e+000,3.9733936191e+000,4.4981555289e+000,4.3209573379e+000,3.9202320287e+000,2.3932137812e+000,2.6479289939e+000,1.9638258981e+000,1.0398185177e+000,5.7447828418e+000,4.1933347951e+000,3.6552514339e+000,4.3378335856e+000,2.3798732952e+000,2.0427521622e+000,
5.3437500000e+000,3.9774651494e+000,4.4818023815e+000,4.3258511164e+000,3.9004713646e+000,2.4323880046e+000,2.6317724255e+000,1.9325941515e+000,1.0319148522e+000,5.7948992231e+000,4.2073024884e+000,3.6539101371e+000,4.3359497820e+000,2.3616892397e+000,2.0318117647e+000,
5.4375000000e+000,3.9674547687e+000,4.5065412734e+000,4.3367861146e+000,3.9232489047e+000,2.4089429913e+000,2.6397094490e+000,1.9974661887e+000,9.6372608788e-001,5.7755621108e+000,4.2040416448e+000,3.7290549760e+000,4.4332200898e+000,2.3242729080e+000,2.0296694152e+000,
5.5312500000e+000,4.0109705959e+000,4.5205920554e+000,4.3574359244e+000,3.9194727293e+000,2.4311487188e+000,2.6732519934e+000,1.9409663142e+000,9.4247113101e-001,5.8264895229e+000,4.2262688278e+000,3.7877604372e+000,4.6631622280e+000,2.2802122724e+000,2.0611388924e+000,
5.6250000000e+000,4.9329326577e+000,5.3806067472e+000,5.2527269816e+000,4.8364125618e+000,2.8424674274e+000,3.6363998464e+000,2.1770985174e+000,1.1266156900e+000,6.3154737094e+000,5.3435317794e+000,4.9323394228e+000,5.4834600984e+000,2.9521228643e+000,2.8828705543e+000,
5.7187500000e+000,6.1414486387e+000,6.5874553294e+000,6.5002725738e+000,6.0393842810e+000,3.7245860826e+000,4.8869949947e+000,2.5487049969e+000,1.6056946483e+000,7.2167408006e+000,6.7099156857e+000,6.4032656456e+000,6.4623534673e+000,4.0768150085e+000,3.9757328070e+000,
5.8125000000e+000,6.4003082928e+000,6.8238466109e+000,6.7536150522e+000,6.2732100289e+000,3.9035272208e+000,5.1155237238e+000,2.6163089058e+000,1.7540879558e+000,7.4295276704e+000,6.9240333650e+000,6.6506197266e+000,6.6424826441e+000,4.3205189740e+000,4.1727068049e+000,
5.9062500000e+000,6.3581501946e+000,6.7761431067e+000,6.7061735834e+000,6.2279648810e+000,3.9237822184e+000,5.0859993465e+000,2.5758076703e+000,1.6943125989e+000,7.4458210666e+000,6.9035864140e+000,6.6251475943e+000,6.5944156992e+000,4.2895803101e+000,4.1416155534e+000,
6.0000000000e+000,6.3653462598e+000,6.7826447949e+000,6.7096125254e+000,6.2320136432e+000,3.9130473002e+000,5.0860413897e+000,2.5589291895e+000,1.6967187384e+000,7.4755172175e+000,6.9018125346e+000,6.6235801229e+000,6.5983965515e+000,4.2910800755e+000,4.1425665422e+000,
6.0937500000e+000,6.3640188184e+000,6.7783771005e+000,6.7091570841e+000,6.2307925222e+000,3.9068223167e+000,5.0820101971e+000,2.5977636694e+000,1.7148441298e+000,7.4937459650e+000,6.9033426371e+000,6.6237420537e+000,6.6197038813e+000,4.2785806191e+000,4.1487154224e+000,
6.1875000000e+000,6.3700148851e+000,6.7825501983e+000,6.7158663075e+000,6.2339451957e+000,3.8927838787e+000,5.0858754290e+000,2.5944938589e+000,1.7056877792e+000,7.5164615581e+000,6.9070768350e+000,6.6256415816e+000,6.6440695972e+000,4.2918459027e+000,4.1508321894e+000,
6.2812500000e+000,6.3762886788e+000,6.7874678218e+000,6.7188454962e+000,6.2421185924e+000,3.8907940702e+000,5.0939199114e+000,2.6383479464e+000,1.7599101440e+000,7.5225535995e+000,6.9130719407e+000,6.6290197402e+000,6.6440642443e+000,4.3058592316e+000,4.1591797466e+000,
6.3750000000e+000,6.4034520676e+000,6.8108186687e+000,6.7349613332e+000,6.2695672768e+000,3.8879690732e+000,5.1177705584e+000,2.7249779584e+000,1.7580084302e+000,7.5700604909e+000,6.9292369510e+000,6.6373369856e+000,6.6602555537e+000,4.3285793737e+000,4.1800126065e+000,
6.4687500000e+000,6.4062402113e+000,6.8140446780e+000,6.7369747836e+000,6.2715597448e+000,3.8849105339e+000,5.1217155263e+000,2.8099011035e+000,1.7927299347e+000,7.5954833985e+000,6.9330989725e+000,6.6416975313e+000,6.6520963264e+000,4.3418549524e+000,4.1799753136e+000,
6.5625000000e+000,6.4159855006e+000,6.8183079872e+000,6.7419578696e+000,6.2776263650e+000,3.8639771416e+000,5.1240990584e+000,2.8595630670e+000,1.7931023853e+000,7.6105626940e+000,6.9374858485e+000,6.6483526663e+000,6.6291546944e+000,4.3483002273e+000,4.1903514354e+000,
6.6562500000e+000,6.2537204517e+000,6.6665320222e+000,6.5981206334e+000,6.1249315696e+000,3.7253395633e+000,4.9474997111e+000,2.8553558439e+000,1.6645713467e+000,7.6359757450e+000,6.7719830076e+000,6.4840396784e+000,6.4461249694e+000,4.2473387469e+000,4.0168341510e+000,
6.7500000000e+000,5.0403699295e+000,5.4991650125e+000,5.3350027245e+000,4.9845091643e+000,2.9217063632e+000,3.8428131212e+000,2.8274474198e+000,1.3226290322e+000,7.1230547709e+000,5.5336112371e+000,5.1655870419e+000,5.4806571023e+000,3.4356691974e+000,3.0360902725e+000,
6.8437500000e+000,4.6741985979e+000,5.1668193716e+000,4.9471742449e+000,4.6970660707e+000,2.4868026985e+000,3.5952096002e+000,2.8902422118e+000,1.2296052597e+000,7.1341336495e+000,5.2808445076e+000,4.8565038223e+000,5.4906838321e+000,3.3841355718e+000,2.8773384945e+000,
6.9375000000e+000,5.4592065568e+000,5.6822233189e+000,5.6761026561e+000,5.2035781817e+000,3.1265185425e+000,4.0524294546e+000,3.4873968627e+000,1.2468023496e+000,7.1655972487e+000,5.8949416104e+000,5.5974287379e+000,5.9702308360e+000,4.4917710245e+000,3.5055858788e+000,
7.0312500000e+000,5.5661897358e+000,5.7960375996e+000,5.7982550509e+000,5.3015236238e+000,3.2406940628e+000,4.1633952202e+000,3.6052343263e+000,1.2699966943e+000,7.2926425992e+000,6.0127170889e+000,5.7326026131e+000,6.0985030334e+000,4.6041071234e+000,3.5506361681e+000,
7.1250000000e+000,5.5699032720e+000,5.8091077416e+000,5.8195908834e+000,5.3050966964e+000,3.2108536070e+000,4.1800171893e+000,3.6459351813e+000,1.2780106935e+000,7.3637252013e+000,6.0415534787e+000,5.7415991285e+000,6.2453662487e+000,4.6094178995e+000,3.5676553744e+000,
7.2187500000e+000,5.5521267720e+000,5.7889708660e+000,5.8355077398e+000,5.2859326417e+000,3.2317086053e+000,4.1954155818e+000,3.6961468255e+000,1.3224983335e+000,7.3737795771e+000,6.0229081248e+000,5.7341294279e+000,6.2738045494e+000,4.5922619078e+000,3.5366007524e+000,
7.3125000000e+000,5.5246189251e+000,5.7584784863e+000,5.8298701568e+000,5.2599972675e+000,3.2194849213e+000,4.2055731838e+000,3.7163655472e+000,1.2674521494e+000,7.3859532080e+000,6.0012928253e+000,5.7266197907e+000,6.2826384837e+000,4.5855866372e+000,3.5127269104e+000,
7.4062500000e+000,5.4735951220e+000,5.7107337186e+000,5.8749818594e+000,5.2146245685e+000,3.2064331248e+000,4.1737964356e+000,3.7162028681e+000,1.2176000005e+000,7.4346879139e+000,5.9732061707e+000,5.7097204820e+000,6.2620445035e+000,4.5694463153e+000,3.4866008038e+000,
7.5000000000e+000,5.4597785574e+000,5.7089389291e+000,5.9286081179e+000,5.2098851117e+000,3.2197767278e+000,4.1885287984e+000,3.6880957896e+000,1.2023355859e+000,7.4720665780e+000,5.9673867211e+000,5.6896467913e+000,6.2640860912e+000,4.5620195640e+000,3.4773839402e+000,
7.5937500000e+000,5.3809863070e+000,5.6342179461e+000,5.9043982592e+000,5.1165149001e+000,3.1888615600e+000,4.1256846156e+000,3.6740825946e+000,1.1859608753e+000,7.6233833567e+000,5.8872416034e+000,5.6135862757e+000,6.2050022369e+000,4.5163309933e+000,3.3921809624e+000,
7.6875000000e+000,5.3164176678e+000,5.5069406474e+000,5.9992089465e+000,4.9801109770e+000,3.1318297814e+000,4.0046446118e+000,3.6217328438e+000,1.1063627503e+000,7.6432727197e+000,5.7987776833e+000,5.5298932855e+000,6.1591230998e+000,4.4573794952e+000,3.2956243465e+000,
7.7812500000e+000,5.3143164811e+000,5.4220327815e+000,6.1352091255e+000,4.8730553389e+000,3.1146838340e+000,3.9379416254e+000,3.5737897945e+000,1.0595538901e+000,7.8592905483e+000,5.6752183905e+000,5.3364112725e+000,6.0305332820e+000,4.3891644141e+000,3.2356450923e+000,
7.8750000000e+000,5.1894888232e+000,5.3295207655e+000,6.1730639693e+000,4.7796555309e+000,3.0770479441e+000,3.9045273508e+000,3.5042919992e+000,1.0366897211e+000,7.9625473950e+000,5.5602123691e+000,5.3414195298e+000,6.5202072151e+000,4.4619088958e+000,3.4245254683e+000,
7.9687500000e+000,4.4698904625e+000,4.8546103005e+000,5.9083521993e+000,4.2042872335e+000,2.5193076603e+000,3.5114172392e+000,3.1168209531e+000,1.0383613229e+000,7.9789080122e+000,4.8932300202e+000,4.9925492160e+000,6.7548747362e+000,4.1169486618e+000,3.3760667897e+000,
8.0625000000e+000,4.4834477961e+000,4.8565377929e+000,5.8938527346e+000,4.2051175967e+000,2.4839944186e+000,3.4906074219e+000,3.0743178221e+000,9.6641129630e-001,8.0557662214e+000,4.8289843270e+000,4.9644115546e+000,6.6655496522e+000,4.0843336517e+000,3.4019432942e+000,
8.1562500000e+000,4.7115309841e+000,4.9769397288e+000,5.9488261402e+000,4.4048432122e+000,2.7164206641e+000,3.6575272596e+000,3.1188438149e+000,9.5574890926e-001,8.2486756148e+000,4.9403683413e+000,4.9565535811e+000,6.6314822931e+000,4.1327932441e+000,3.4324802970e+000,
8.2500000000e+000,4.7264649554e+000,4.9811191829e+000,5.9102171620e+000,4.3951968134e+000,2.7409782320e+000,3.5906240543e+000,2.9840427320e+000,8.4478545195e-001,8.2595273125e+000,4.9370235451e+000,4.9639925401e+000,6.7000870684e+000,4.1660556160e+000,3.4551034549e+000,
8.3437500000e+000,4.7624638542e+000,5.0326896907e+000,5.8443885598e+000,4.4205805385e+000,2.7598015773e+000,3.5469489526e+000,2.9474843422e+000,8.8456904464e-001,8.3420260142e+000,4.9943928045e+000,4.9761602496e+000,6.7173246730e+000,4.1781967257e+000,3.4770863824e+000,
8.4375000000e+000,4.7742775315e+000,5.0437001509e+000,5.8324580150e+000,4.4405589700e+000,2.7798989750e+000,3.5412932934e+000,2.9497280396e+000,9.0207059066e-001,8.3331401442e+000,5.0272171406e+000,4.9938137130e+000,6.7260638280e+000,4.1839141870e+000,3.4824247719e+000,
