Time (s),AF3,AF4,F3,F4,F7,F8,FC5,FC6,T7,T8,P7,P8,O1,O2,Sampling Rate
0.0000000000e+000,4.9686651433e+000,4.5947892201e+000,3.6793010233e+000,3.6847281544e+000,4.8548576854e+000,5.4018291424e+000,4.3542774367e+000,5.5440633078e+000,4.4305480812e+000,4.3101895813e+000,3.8876148193e+000,4.2079800029e+000,3.7418007915e+000,4.4048709064e+000,1
9.3750000000e-002,4.8728780130e+000,4.4658895698e+000,3.6257316966e+000,3.6243861539e+000,4.7569397636e+000,5.0402863238e+000,4.3339500329e+000,3.5805643336e+000,4.3586047702e+000,4.3617356348e+000,3.8034024387e+000,4.1988041527e+000,3.7095337044e+000,4.4047262589e+000,
1.8750000000e-001,4.8001526144e+000,4.4323090080e+000,3.6539850971e+000,3.6943283919e+000,4.7756404625e+000,4.8516197430e+000,4.3535850420e+000,3.0859211050e+000,4.3778327634e+000,4.3878132206e+000,3.8532426110e+000,4.3133038611e+000,3.7240135098e+000,4.4444831591e+000,
2.8125000000e-001,4.2223697933e+000,3.9705775755e+000,3.4965650284e+000,3.5722604027e+000,4.6091741670e+000,4.6165304677e+000,4.2592514386e+000,3.0257535671e+000,4.2684162986e+000,4.3520232371e+000,3.8775867143e+000,4.0868122435e+000,3.5778155702e+000,4.2960550719e+000,
3.7500000000e-001,3.9067179938e+000,3.7143124206e+000,3.2239014791e+000,3.4725737665e+000,4.4938618107e+000,4.5901518552e+000,4.1755871479e+000,2.7667197022e+000,4.0888403117e+000,4.3322105337e+000,3.6542744589e+000,4.0160461155e+000,3.4142523778e+000,4.1689383115e+000,
4.6875000000e-001,3.9299666636e+000,3.7013261540e+000,3.2166437370e+000,3.3876717974e+000,4.4718648907e+000,4.5691591781e+000,4.1976490909e+000,2.6417876083e+000,3.9790088505e+000,4.3186395667e+000,3.5963621586e+000,3.9372438302e+000,3.3198367899e+000,4.1202336451e+000,
5.6250000000e-001,3.9189907113e+000,3.5744347252e+000,3.1756017800e+000,3.1942551461e+000,4.4136512951e+000,4.4240527215e+000,4.1576784620e+000,2.7577188215e+000,3.9256705383e+000,4.2622111175e+000,3.6475938074e+000,3.8922504101e+000,3.4151498702e+000,4.2061200315e+000,
6.5625000000e-001,3.8153756015e+000,3.6200668827e+000,3.1491114598e+000,3.1926206270e+000,4.2058179876e+000,4.6020272933e+000,3.9673701473e+000,2.8137867452e+000,3.7941651149e+000,4.2652804881e+000,3.6442208364e+000,3.9726374896e+000,3.3785165794e+000,4.2160438203e+000,
7.5000000000e-001,3.7636792654e+000,3.6130428731e+000,3.1601516203e+000,3.2593968094e+000,4.0621235460e+000,4.5062993967e+000,3.9311755488e+000,2.8579224318e+000,3.7943609472e+000,4.4212700755e+000,3.6785967830e+000,4.0304853634e+000,3.3502934552e+000,4.1635052230e+000,
8.4375000000e-001,3.6881426517e+000,3.6213788943e+000,3.1164419084e+000,3.2754047761e+000,3.9597814824e+000,4.4489609093e+000,3.8821573983e+000,2.8889888177e+000,3.7322553661e+000,4.4583850607e+000,3.7417956760e+000,4.1195286988e+000,3.4481433420e+000,4.3050020443e+000,
9.3750000000e-001,3.6906682748e+000,3.6554184698e+000,3.1168245761e+000,3.2413584499e+000,3.9705433205e+000,4.4770478140e+000,3.7816542576e+000,2.9779843532e+000,3.7135636126e+000,4.5963528921e+000,3.7146459715e+000,4.1365094734e+000,3.4104636222e+000,4.3688180278e+000,
1.0312500000e+000,3.7247293991e+000,3.7164238568e+000,3.1408538089e+000,3.2898121830e+000,3.9695731641e+000,4.4571604546e+000,3.7713642462e+000,2.9268746202e+000,3.7579518772e+000,4.6176152603e+000,3.6996485332e+000,4.1619630586e+000,3.4340021441e+000,4.4091718826e+000,
1.1250000000e+000,3.7530925950e+000,3.7021606229e+000,3.1502111676e+000,3.2525630954e+000,3.9398888143e+000,4.4792402614e+000,3.7415528553e+000,2.8477944315e+000,3.7835247672e+000,4.5951703097e+000,3.6576206158e+000,4.2360330084e+000,3.3918223955e+000,4.4375750151e+000,
1.2187500000e+000,3.7819761444e+000,3.7257861200e+000,3.1297178450e+000,3.3092123487e+000,3.9278277822e+000,4.6590338885e+000,3.6080794163e+000,2.9212253619e+000,3.9803654692e+000,4.5879693844e+000,3.4395807002e+000,4.3316411277e+000,3.4518186451e+000,4.5019591942e+000,
1.3125000000e+000,3.8709539717e+000,3.7907387026e+000,3.1964706543e+000,3.3698504268e+000,3.9209937543e+000,4.7370482070e+000,3.6065895070e+000,2.9085696756e+000,4.0171269866e+000,4.6513660841e+000,3.3969872791e+000,4.4286253585e+000,3.5172119282e+000,4.5978876875e+000,
