Time (s),AF3,AF4,F3,F4,F7,F8,FC5,FC6,T7,T8,P7,P8,O1,O2,Sampling Rate
3.0000000000e+000,4.3391670686e+000,4.2255475218e+000,3.2819174126e+000,3.3254425941e+000,3.8642976263e+000,3.7396541964e+000,3.4576960039e+000,3.7624432994e+000,2.7617850191e+000,4.2543146257e+000,3.0955448016e+000,3.4927785296e+000,3.6492194374e+000,3.4449965656e+000,
3.0937500000e+000,4.3421396952e+000,4.3266837143e+000,3.1888071317e+000,3.3811460413e+000,3.9026370723e+000,3.7592333196e+000,3.4174034864e+000,3.7857224060e+000,2.7463531937e+000,4.2526886574e+000,3.0433402795e+000,3.4944997058e+000,3.5409476821e+000,3.3961467388e+000,
3.1875000000e+000,4.3409395061e+000,4.2841927939e+000,3.0865616229e+000,3.3771195279e+000,3.9319994900e+000,3.7388298166e+000,3.4517629133e+000,3.8322969934e+000,2.7964889013e+000,4.1326355106e+000,3.0797572503e+000,3.4325468167e+000,3.5211335618e+000,3.3569114560e+000,
3.2812500000e+000,4.3035584938e+000,4.2153132080e+000,3.0326248547e+000,3.4194344482e+000,3.8692874986e+000,3.6269299845e+000,3.3652519226e+000,3.7532993542e+000,2.7672320461e+000,3.9624007975e+000,2.9031330910e+000,3.3136577600e+000,3.4412358574e+000,3.2294201010e+000,
3.3750000000e+000,4.2042668422e+000,4.2453228548e+000,3.0634739059e+000,3.4082537298e+000,3.7653927278e+000,3.7073971630e+000,3.2732455066e+000,3.7227245232e+000,2.4578653248e+000,3.8833249237e+000,2.7847296855e+000,3.3443325410e+000,3.4101370381e+000,3.2393226762e+000,
3.4687500000e+000,4.4838420456e+000,4.3604101307e+000,3.1989366303e+000,3.4156607336e+000,3.8727926556e+000,3.7168428686e+000,3.3119567730e+000,3.6907596223e+000,2.4002336924e+000,3.7936736400e+000,2.7850436571e+000,3.2232028550e+000,3.5489025988e+000,3.1889208350e+000,
3.5625000000e+000,4.5459436486e+000,4.3292265339e+000,3.1943451212e+000,3.4931837239e+000,3.9088598725e+000,3.7365949296e+000,3.3767026109e+000,3.8210891371e+000,2.5180758404e+000,3.7690549028e+000,2.8433159781e+000,3.3175516477e+000,3.5034751349e+000,3.3178624456e+000,
3.6562500000e+000,4.4873243694e+000,4.2925446469e+000,3.0730559842e+000,3.4939081810e+000,3.7922552272e+000,3.7393826889e+000,3.2595453683e+000,3.8024303215e+000,2.6399616891e+000,3.7919600466e+000,2.8562503156e+000,3.4135112302e+000,3.4803883700e+000,3.3882140344e+000,
3.7500000000e+000,4.6548955818e+000,4.4192804512e+000,3.1453377223e+000,3.6620534444e+000,3.9173923951e+000,3.9932239055e+000,3.3908984251e+000,3.9215041667e+000,2.8577386952e+000,3.8021803737e+000,2.9368350415e+000,3.7263226160e+000,3.7359406298e+000,3.6793566306e+000,
3.8437500000e+000,4.7956061799e+000,4.5763714082e+000,3.3159971441e+000,3.8207826655e+000,4.0679892424e+000,4.1473318777e+000,3.3735786559e+000,4.0234540695e+000,2.8762559341e+000,3.8491501942e+000,2.9203700217e+000,3.8184325244e+000,3.7656677592e+000,3.9752218701e+000,
3.9375000000e+000,4.7976674850e+000,4.5233893467e+000,3.3227877981e+000,3.8059560534e+000,4.0238253137e+000,4.0851557835e+000,3.2975261479e+000,3.9952764734e+000,2.8262946753e+000,3.7535386107e+000,2.9714100355e+000,3.8626488183e+000,3.7380301383e+000,3.9665191873e+000,
4.0312500000e+000,4.9071858260e+000,4.5878549518e+000,3.4434040348e+000,4.0294486672e+000,4.2530183639e+000,4.2375796957e+000,3.6024052807e+000,4.1243570550e+000,2.9049684640e+000,3.6741013198e+000,3.1168227967e+000,3.8611680717e+000,3.8199067710e+000,3.9490021450e+000,
4.1250000000e+000,4.9604716563e+000,4.6185585098e+000,3.4574300363e+000,4.1830980252e+000,4.3578017390e+000,4.4179802739e+000,3.6133753487e+000,4.2737812165e+000,2.9519960626e+000,3.8878219458e+000,3.0551172409e+000,4.0326138586e+000,3.9007448369e+000,3.9532547430e+000,
4.2187500000e+000,4.9979605048e+000,4.7144145277e+000,3.4144406862e+000,4.1712062336e+000,4.3720515378e+000,4.4914499627e+000,3.6199116691e+000,4.2957794666e+000,2.9198474665e+000,3.9948404282e+000,3.1083941251e+000,4.0367327177e+000,3.9369147497e+000,3.9809477711e+000,
4.3125000000e+000,4.9911426574e+000,4.6680249163e+000,3.4394233140e+000,4.1907692240e+000,4.3789383133e+000,4.4964844409e+000,3.6566041033e+000,4.2903857521e+000,2.9880344391e+000,4.0327023836e+000,3.1595709225e+000,4.0012290261e+000,3.8724808654e+000,3.9943847475e+000,
4.4062500000e+000,4.9558784403e+000,4.6199406478e+000,3.4094434715e+000,4.1746043209e+000,4.3154595350e+000,4.4529753892e+000,3.6314894014e+000,4.2258437041e+000,2.9880349560e+000,4.0271683142e+000,3.1876654935e+000,3.9961629767e+000,3.8983987516e+000,4.0079355401e+000,
4.5000000000e+000,4.8483178291e+000,4.5110963515e+000,3.3414769739e+000,4.0724018675e+000,4.2338307305e+000,4.4033078904e+000,3.5001733378e+000,4.1100926380e+000,2.8921198256e+000,3.9773700625e+000,3.2162139147e+000,3.9975606795e+000,3.8584710246e+000,3.9582173826e+000,
4.5937500000e+000,4.7843419929e+000,4.5170147875e+000,3.3133204763e+000,4.0707174980e+000,4.2004463844e+000,4.3815978924e+000,3.4624328703e+000,4.1364263551e+000,2.8424877078e+000,3.9958940298e+000,3.1857614749e+000,4.0056594978e+000,3.8874374520e+000,4.0032161652e+000,
4.6875000000e+000,4.6597535916e+000,4.5215933627e+000,3.3769928398e+000,4.1047571210e+000,4.1720666927e+000,4.3857258927e+000,3.4361074517e+000,4.1478327792e+000,2.7187968450e+000,4.0345160985e+000,3.0748153818e+000,3.9526821865e+000,3.7237739699e+000,3.8817695155e+000,
4.7812500000e+000,4.5202667800e+000,4.3837384084e+000,3.3372758352e+000,3.9528650809e+000,4.0306561149e+000,4.2411195840e+000,3.3333835994e+000,4.0599347035e+000,2.5544785616e+000,4.0643468168e+000,3.1362623072e+000,3.8860953265e+000,3.7186470034e+000,3.7175092978e+000,
4.8750000000e+000,4.3869203110e+000,4.2405095183e+000,3.2622957308e+000,3.8966224415e+000,3.9129630828e+000,4.1499001115e+000,3.3614583814e+000,4.0175120479e+000,2.7289396303e+000,4.0893996381e+000,3.1639852824e+000,3.8598592088e+000,3.7020136029e+000,3.5561312672e+000,
4.9687500000e+000,4.4228039602e+000,4.2427006153e+000,3.4567477254e+000,3.8800855350e+000,3.9102739002e+000,4.0922873483e+000,3.3395257231e+000,4.0085234696e+000,2.7537016197e+000,4.0906303535e+000,3.0122115657e+000,3.8450439603e+000,3.7052826248e+000,3.6293684227e+000,
5.0625000000e+000,4.2704938563e+000,4.1016259429e+000,3.3750657508e+000,3.5319274568e+000,3.6329492895e+000,3.8395124204e+000,2.9365754395e+000,3.7615451829e+000,2.6584445746e+000,4.0829192228e+000,2.9763301289e+000,3.7484650158e+000,3.6428466042e+000,3.7052703077e+000,
5.1562500000e+000,4.1477305314e+000,3.9616123969e+000,3.3500805350e+000,3.3256719286e+000,3.5599252777e+000,3.6961022652e+000,2.9486942610e+000,3.5617004539e+000,2.7870844988e+000,3.9911551849e+000,2.9130847188e+000,3.7276560024e+000,3.5184473340e+000,3.7947263455e+000,
5.2500000000e+000,4.0574845725e+000,3.7469576812e+000,3.3609857947e+000,3.3611979693e+000,3.6767335615e+000,3.5556692804e+000,2.9388798042e+000,3.4745991001e+000,2.8012795829e+000,3.8681164440e+000,2.8452336300e+000,3.6908147072e+000,3.3690387689e+000,3.6796572783e+000,
5.3437500000e+000,4.0424550801e+000,3.9106103538e+000,3.4226056406e+000,3.4592800778e+000,3.6965945344e+000,3.6054919363e+000,2.9505820199e+000,3.6017807738e+000,2.8202773525e+000,3.9608483901e+000,2.9354659793e+000,3.7115884012e+000,3.4342462982e+000,3.7205134927e+000,
5.4375000000e+000,4.0514706156e+000,3.9825866443e+000,3.5483935351e+000,3.5494867556e+000,3.6544057621e+000,3.6262841412e+000,3.0213146484e+000,3.6990751426e+000,2.8697503086e+000,4.0382463821e+000,2.8345430240e+000,3.7232730498e+000,3.2431077510e+000,3.6767095265e+000,
5.5312500000e+000,4.0460938208e+000,3.9799391062e+000,3.5627258268e+000,3.5779454843e+000,3.6535550588e+000,3.6603880280e+000,3.0436473698e+000,3.6850879745e+000,2.8482284905e+000,4.0469080619e+000,2.9128584184e+000,3.6625579899e+000,3.3108528632e+000,3.5784884678e+000,
5.6250000000e+000,4.0984757726e+000,3.9164320279e+000,3.5033829498e+000,3.6093915996e+000,3.7503939028e+000,3.6785496203e+000,3.1295263251e+000,3.6970531998e+000,2.8814198895e+000,4.0830439635e+000,3.0263926611e+000,3.6618988607e+000,3.2712392599e+000,3.6011963286e+000,
5.7187500000e+000,4.1411502537e+000,3.9649145416e+000,3.4594993926e+000,3.6058612485e+000,3.8544633830e+000,3.8329127262e+000,3.2980248170e+000,3.8658298423e+000,3.1645778037e+000,4.1029137496e+000,3.0762796089e+000,3.5594002299e+000,3.1942974720e+000,3.6180942174e+000,
5.8125000000e+000,4.1339091160e+000,3.9744171714e+000,3.4668527495e+000,3.5834994901e+000,3.8429934755e+000,3.8249125114e+000,3.2865296562e+000,3.8726616110e+000,3.2392530114e+000,4.0151725867e+000,3.0971332527e+000,3.4471396109e+000,3.1489829556e+000,3.4781146664e+000,
5.9062500000e+000,4.0620000097e+000,4.1017802919e+000,3.4461954136e+000,3.7396232660e+000,3.8201240734e+000,3.8962389316e+000,3.3783947619e+000,3.9833820677e+000,3.2409894711e+000,4.0556183189e+000,3.1185517043e+000,3.5555782277e+000,3.0480422542e+000,3.5102069650e+000,
6.0000000000e+000,4.0373607159e+000,4.1536643782e+000,3.3350406936e+000,3.9502666292e+000,3.8972410097e+000,4.1027974522e+000,3.4604594006e+000,4.2310743556e+000,3.2781807591e+000,4.1885562553e+000,3.1913869968e+000,3.6756295712e+000,3.1770556972e+000,3.3883968328e+000,
6.0937500000e+000,4.0802857554e+000,4.1677140015e+000,3.3624800903e+000,3.9638346453e+000,3.8457183586e+000,4.1017971409e+000,3.4543007613e+000,4.2476930025e+000,3.2385284687e+000,4.2266744075e+000,3.2907294261e+000,3.5988938614e+000,3.2902747258e+000,3.2759356749e+000,
6.1875000000e+000,4.0691670534e+000,4.1325561601e+000,3.4296506655e+000,3.9554816529e+000,3.7439747503e+000,4.1281431697e+000,3.4680890115e+000,4.2604175239e+000,3.1484507724e+000,4.3389465280e+000,3.3653995017e+000,3.6520110289e+000,3.3075635702e+000,3.1756197767e+000,
6.2812500000e+000,4.1480135061e+000,4.1106354311e+000,3.4215965490e+000,3.8819557472e+000,3.6484956146e+000,4.1286635055e+000,3.3435415164e+000,4.2098066270e+000,3.1225629696e+000,4.3645232367e+000,3.3161002386e+000,3.7675186212e+000,3.3057197932e+000,3.1443668324e+000,
6.3750000000e+000,4.3675669080e+000,4.1250973150e+000,3.4092865998e+000,3.9118201815e+000,3.6680566516e+000,4.1260054407e+000,3.3144347872e+000,4.2501060107e+000,3.1216084784e+000,4.3525147611e+000,3.3550209301e+000,3.7702915603e+000,3.3268242151e+000,3.1581627248e+000,
6.4687500000e+000,4.3953296357e+000,4.2265037109e+000,3.3458858672e+000,3.9070426546e+000,3.7509193419e+000,4.1264903331e+000,3.2750698356e+000,4.2337491227e+000,3.0793354832e+000,4.3380802678e+000,3.3805248565e+000,3.7362063722e+000,3.4311469890e+000,3.1553393548e+000,
6.5625000000e+000,4.3535747882e+000,4.2731504398e+000,3.3807887045e+000,3.8687904543e+000,3.6784362581e+000,4.1203331366e+000,3.1803138080e+000,4.2239883945e+000,3.0364486528e+000,4.3484481152e+000,3.3386958759e+000,3.7825428136e+000,3.3472664175e+000,3.1292736856e+000,
6.6562500000e+000,4.3842824514e+000,4.4020115871e+000,3.4523896968e+000,3.8458607539e+000,3.7225831375e+000,4.1609362946e+000,3.2203755373e+000,4.2189608412e+000,2.9559951006e+000,4.3856498407e+000,3.4638448013e+000,3.8243514283e+000,3.4733610829e+000,3.2648904468e+000,
6.7500000000e+000,4.3412988163e+000,4.3661010229e+000,3.4971069910e+000,3.7943153476e+000,3.5802546282e+000,3.9779248668e+000,2.9814792227e+000,4.0100248238e+000,2.7056977139e+000,4.3681042350e+000,3.7207534348e+000,4.0958569218e+000,3.5021737050e+000,3.2533207040e+000,
6.8437500000e+000,4.3752434951e+000,4.4371749635e+000,3.5484689738e+000,3.7973945916e+000,3.6837854130e+000,4.0217042103e+000,3.0261596058e+000,4.0701125196e+000,2.6644467783e+000,4.3917111769e+000,3.7810052922e+000,4.2522872498e+000,3.4906732464e+000,3.4264213457e+000,
6.9375000000e+000,4.3903919333e+000,4.3180612440e+000,3.5346757194e+000,3.3706741260e+000,3.7723642124e+000,3.8126518907e+000,2.8782193600e+000,3.7714417787e+000,2.6743270364e+000,4.3498761748e+000,3.7817124289e+000,4.1719753310e+000,3.5231978515e+000,3.4606733669e+000,
7.0312500000e+000,4.4474368662e+000,4.3191698554e+000,3.4974724391e+000,3.4579788902e+000,3.9018462338e+000,3.8887712204e+000,2.9573004846e+000,3.8870058952e+000,2.7137647954e+000,4.3959641005e+000,3.7277963015e+000,4.2572747619e+000,3.3758798549e+000,3.4553738457e+000,
7.1250000000e+000,4.3504010450e+000,4.3649983307e+000,3.5108563318e+000,3.4613883205e+000,4.0481570238e+000,3.8651249577e+000,3.0637281902e+000,4.0118731263e+000,2.8448504485e+000,4.4271057767e+000,3.6472217624e+000,4.3605977874e+000,3.3931169737e+000,3.5883957640e+000,
7.2187500000e+000,4.3909123045e+000,4.4136535036e+000,3.4573874629e+000,3.5874895943e+000,4.2884941119e+000,3.9220949374e+000,3.1951301770e+000,4.0478329864e+000,2.9684544197e+000,4.4264363847e+000,3.7031438667e+000,4.3189316268e+000,3.4534111851e+000,3.6756830711e+000,
7.3125000000e+000,4.3675208109e+000,4.4111004427e+000,3.4912620675e+000,3.6390927201e+000,4.4235426270e+000,3.9411669119e+000,3.3280877207e+000,4.0934571741e+000,3.0208624879e+000,4.4901902315e+000,3.7724942667e+000,4.3292675914e+000,3.4949198529e+000,3.7822213777e+000,
7.4062500000e+000,4.1701744666e+000,4.3658286568e+000,3.3989576203e+000,3.5761378875e+000,4.3818808044e+000,3.9466088117e+000,3.3642328028e+000,4.0897439840e+000,3.0213346525e+000,4.5546234159e+000,3.8660922030e+000,4.3985173424e+000,3.5546445329e+000,3.8303198303e+000,
7.5000000000e+000,4.1719743823e+000,4.3143354953e+000,3.3701806427e+000,3.5706591352e+000,4.4257086776e+000,3.9709388814e+000,3.3762817378e+000,4.1020326281e+000,3.2176528976e+000,4.6050035600e+000,3.9332163748e+000,4.4285116437e+000,3.4536232491e+000,3.8883384555e+000,
7.5937500000e+000,4.1704233141e+000,4.2485796837e+000,3.3819444884e+000,3.5626515620e+000,4.4753146762e+000,4.0233954409e+000,3.3650507055e+000,4.0881250368e+000,3.2556133242e+000,4.6423746898e+000,3.8952596196e+000,4.4519941461e+000,3.4647476595e+000,3.8587441273e+000,
7.6875000000e+000,4.2704894481e+000,4.2064548398e+000,3.4375814566e+000,3.5990755624e+000,4.4999478271e+000,4.0476933506e+000,3.4831466282e+000,4.1178729114e+000,3.2716009050e+000,4.7554772753e+000,3.7641147686e+000,4.3699258965e+000,3.4205296904e+000,3.8185175453e+000,
7.7812500000e+000,4.3204582362e+000,4.1846809713e+000,3.3804321482e+000,3.5828279441e+000,4.4972884871e+000,4.1049734953e+000,3.5006137965e+000,4.1309080417e+000,3.2006336266e+000,4.7003691893e+000,3.5618257371e+000,4.2345412924e+000,3.4211329606e+000,3.7993966119e+000,
7.8750000000e+000,4.2365431702e+000,4.1392198400e+000,3.2200242404e+000,3.5799458749e+000,4.4629828505e+000,4.0612745532e+000,3.4350197398e+000,4.0551945962e+000,3.0997881831e+000,4.7027935805e+000,3.5813780162e+000,4.1526775924e+000,3.4852253783e+000,3.6195674077e+000,
7.9687500000e+000,4.2377307653e+000,4.2473370768e+000,3.2270808364e+000,3.6080947821e+000,4.4981964592e+000,4.0142669653e+000,3.4637884188e+000,4.0062405779e+000,3.1439024243e+000,4.6896452226e+000,3.9701224647e+000,4.3722754604e+000,3.7492127454e+000,4.2975162770e+000,
8.0625000000e+000,4.2991112788e+000,4.3857755306e+000,3.2938809885e+000,3.6086044795e+000,4.7050312833e+000,4.1088227091e+000,3.5168997797e+000,4.0880072124e+000,3.0301051792e+000,4.7165706911e+000,4.1925556532e+000,4.3608878161e+000,3.7912190447e+000,4.2959616235e+000,
8.1562500000e+000,4.3969758210e+000,4.5998656758e+000,3.3348240344e+000,3.5906705472e+000,4.5924699893e+000,4.1840083412e+000,3.5106966935e+000,4.0994867188e+000,2.9347453915e+000,4.8286146082e+000,4.2611670035e+000,4.4821064496e+000,3.7412953077e+000,4.3744967049e+000,
8.2500000000e+000,4.3403381716e+000,4.6934734104e+000,3.3250691340e+000,3.5745191323e+000,4.5085060412e+000,4.1086041642e+000,3.4467384838e+000,4.0313715238e+000,2.9380456819e+000,4.8319971243e+000,4.2389619867e+000,4.5293886138e+000,3.7621816908e+000,4.3962335069e+000,
8.3437500000e+000,4.4890618290e+000,4.7781835948e+000,3.4813567290e+000,3.6803830890e+000,6.0047355066e+000,4.3425687304e+000,4.3667755359e+000,4.3822273682e+000,3.3556541457e+000,5.0472874295e+000,4.2459097020e+000,4.4597984051e+000,3.7883133192e+000,4.3419827309e+000,
8.4375000000e+000,4.6767175932e+000,5.0009950248e+000,3.5154151508e+000,3.7435332183e+000,6.2584193054e+000,4.4534141591e+000,4.5707210016e+000,4.4967097649e+000,3.3719042634e+000,5.0663702564e+000,4.2004654788e+000,4.5092794094e+000,3.8002370593e+000,4.3649869781e+000,
