Time (s),AF3,AF4,F3,F4,F7,F8,FC5,FC6,T7,T8,P7,P8,O1,O2,Sampling Rate
4.0715625000e+002,3.6507815711e+000,3.4011816790e+000,2.8429780511e+000,5.0184298549e+000,3.5653639049e+000,3.4787910703e+000,2.2535886870e+000,1.0970585868e+001,3.0979188346e+000,3.3809640918e+000,4.7404626815e+000,3.8376912781e+000,3.0959354852e+000,3.7286226096e+000,
4.0725000000e+002,3.7798668676e+000,3.4469376290e+000,2.8624475043e+000,3.2939885644e+000,3.6435060177e+000,3.4410771614e+000,2.1268384745e+000,8.5366918665e+000,3.0458389549e+000,3.3794603465e+000,4.7018606026e+000,3.0959297366e+000,3.0595631347e+000,3.6870971719e+000,
4.0734375000e+002,3.6613190635e+000,3.3771180138e+000,2.8413024618e+000,3.1992214601e+000,3.5524129786e+000,3.4222292440e+000,2.0756712229e+000,5.4118428063e+000,3.1636786331e+000,3.3269535228e+000,4.6997521646e+000,3.1659464479e+000,3.0109720624e+000,3.6796929014e+000,
4.0743750000e+002,3.6954535732e+000,3.3614920063e+000,2.8126810359e+000,3.2335413423e+000,3.4820458560e+000,3.4791692891e+000,1.9598643170e+000,4.7038949882e+000,3.0946025524e+000,3.3401209140e+000,4.6931523897e+000,3.1353390644e+000,2.9182101901e+000,3.6531171537e+000,
4.0753125000e+002,3.7486034381e+000,3.2862394417e+000,2.8853679897e+000,3.2910131633e+000,3.5948825166e+000,3.4824157320e+000,1.9846528206e+000,4.2714943282e+000,3.0898944983e+000,3.3761810606e+000,4.6778071413e+000,3.2180774836e+000,3.0318727916e+000,3.7411423482e+000,
4.0762500000e+002,3.6207222322e+000,3.1657208243e+000,2.7999723561e+000,3.3153753615e+000,3.5635503746e+000,3.4990931799e+000,1.9324349595e+000,2.5785967717e+000,3.0198938760e+000,3.3551309685e+000,4.3068516008e+000,3.2376833074e+000,3.0054854791e+000,3.6869866144e+000,
4.0771875000e+002,3.5431370877e+000,3.0760309022e+000,2.7589824677e+000,3.2799190913e+000,3.3486955788e+000,3.4758132554e+000,1.8516118903e+000,2.5616734224e+000,2.9449265229e+000,3.3486122000e+000,3.7382184863e+000,3.2314261308e+000,2.8738728531e+000,3.5684098166e+000,
4.0781250000e+002,3.5703735743e+000,3.1147063620e+000,2.7059902738e+000,3.2022294803e+000,3.3041472589e+000,3.5036332603e+000,1.8122297691e+000,2.5388015523e+000,2.8289804569e+000,3.2946002871e+000,3.6273772017e+000,3.2187690897e+000,2.8519868258e+000,3.4687052173e+000,
4.0790625000e+002,3.6018044964e+000,3.1151315581e+000,2.7902541577e+000,3.1908671228e+000,3.3354826284e+000,3.5708029554e+000,1.8534775155e+000,2.5786920990e+000,2.8463155382e+000,3.3159319682e+000,3.4333851092e+000,3.2610887987e+000,2.8380524351e+000,3.4985256127e+000,
4.0800000000e+002,3.6070662889e+000,3.1744318609e+000,2.7134523714e+000,3.1930764109e+000,3.4354327633e+000,3.5656855849e+000,1.9268486433e+000,2.6841554389e+000,2.9269307648e+000,3.3887632484e+000,2.9865916383e+000,3.3049233128e+000,2.9267446431e+000,3.6010665515e+000,
4.0809375000e+002,3.5967787553e+000,3.1261299458e+000,2.5682966370e+000,3.0399353559e+000,3.4911210534e+000,3.4645909526e+000,1.9589057634e+000,2.6501176534e+000,2.9850452104e+000,3.3505203478e+000,2.8669405608e+000,3.1819215648e+000,2.7757830615e+000,3.4631592584e+000,
4.0818750000e+002,3.6684277396e+000,3.1808441303e+000,2.9635375336e+000,3.3531085793e+000,3.5319576792e+000,3.6693740311e+000,2.0520095143e+000,2.8845558334e+000,3.0632742028e+000,3.4521356767e+000,2.8531756998e+000,3.1636684316e+000,2.9204208072e+000,3.4102377433e+000,
4.0828125000e+002,3.5889476701e+000,3.2743592837e+000,3.0102502700e+000,3.4091190344e+000,3.5197330406e+000,3.7466373923e+000,2.0508168997e+000,2.9415300916e+000,3.1074655886e+000,3.5376477095e+000,2.8003221039e+000,3.1383298384e+000,3.1707659491e+000,3.7876565022e+000,
4.0837500000e+002,3.5985728708e+000,3.2366157487e+000,3.1077271528e+000,3.4028146710e+000,3.5177412665e+000,3.7193735489e+000,2.0821848549e+000,2.9416858922e+000,3.0059662919e+000,3.5174857611e+000,2.8249529639e+000,3.2392308454e+000,3.4583334662e+000,4.2960715173e+000,
4.0846875000e+002,3.6270891770e+000,3.3018421762e+000,3.1198425140e+000,3.4502642635e+000,3.4371699523e+000,3.7779466607e+000,2.0925778508e+000,3.0260305142e+000,3.0770067557e+000,3.5088222213e+000,2.8891420187e+000,3.3827006489e+000,3.7064667185e+000,4.4701366737e+000,
4.0856250000e+002,3.6289683041e+000,3.3400762985e+000,3.1243232621e+000,3.4138033784e+000,3.4449611261e+000,3.7489672424e+000,2.0820993436e+000,2.9951069349e+000,3.1121840238e+000,3.4444883468e+000,2.9524857009e+000,3.3574298112e+000,3.7080163303e+000,4.4815043183e+000,
4.0865625000e+002,3.7174629053e+000,3.4305028870e+000,3.2922894627e+000,3.4899303357e+000,3.5117320568e+000,3.8041579182e+000,2.0687376040e+000,3.0736798282e+000,3.1386675286e+000,3.4760420844e+000,2.9237594029e+000,3.3499926335e+000,3.8000885588e+000,4.5319062529e+000,
4.0875000000e+002,3.7215982399e+000,3.4192982599e+000,3.3705773333e+000,3.5174648546e+000,3.5509419524e+000,3.8526011912e+000,2.1063830591e+000,3.2370763614e+000,3.1652082993e+000,3.5506973937e+000,2.8264119081e+000,3.5395031777e+000,3.7940472842e+000,4.5585502177e+000,
4.0884375000e+002,3.7443267827e+000,3.4515897494e+000,3.3255994795e+000,3.5031324763e+000,3.5024998258e+000,3.8385596767e+000,2.0806828930e+000,3.2398681055e+000,3.2195938835e+000,3.5278192066e+000,2.7273714156e+000,3.5360600628e+000,3.8458269384e+000,4.5664414505e+000,
4.0893750000e+002,3.7334613754e+000,3.4979551321e+000,3.2834755831e+000,3.4469442029e+000,3.4353490568e+000,3.7886714290e+000,2.1301156070e+000,3.2123330748e+000,3.1327383695e+000,3.4921085617e+000,2.6509772866e+000,3.4738286577e+000,3.8072744100e+000,4.5348151235e+000,
4.0903125000e+002,3.7111281333e+000,3.4458531407e+000,3.3148339484e+000,3.4680936060e+000,3.4574749304e+000,3.7671355254e+000,2.1667805241e+000,3.2145443248e+000,3.1143763840e+000,3.4558017217e+000,2.6352562866e+000,3.4559852128e+000,3.7656484633e+000,4.5050576655e+000,
4.0912500000e+002,3.6906314127e+000,3.4612001207e+000,3.3368310376e+000,3.5050903129e+000,3.4007203171e+000,3.7483596302e+000,2.1365812849e+000,3.2207972967e+000,3.0859772796e+000,3.4108660451e+000,2.6429539188e+000,3.4818951140e+000,3.7697758027e+000,4.5252979460e+000,
4.0921875000e+002,3.4649285972e+000,3.2392066994e+000,3.0245622057e+000,3.1708612005e+000,3.2869521705e+000,3.5097986721e+000,1.9997614246e+000,3.0356587711e+000,2.9643375813e+000,3.2395284629e+000,2.5882004193e+000,3.5532205482e+000,3.6547419449e+000,4.5084083690e+000,
4.0931250000e+002,3.5208194860e+000,3.2664101533e+000,3.0082276449e+000,3.1586952654e+000,3.3721325610e+000,3.5034489069e+000,2.0190940356e+000,3.0355548893e+000,2.8974179491e+000,3.1895493838e+000,2.5727186869e+000,3.5267986789e+000,3.5101523277e+000,4.2604989536e+000,
4.0940625000e+002,3.4856914037e+000,3.2511662550e+000,2.9023630690e+000,3.0089364654e+000,3.3754746063e+000,3.4307082581e+000,2.0684004291e+000,2.9582688914e+000,2.9033759148e+000,3.1111185087e+000,2.5890099476e+000,3.3269396655e+000,3.3213938653e+000,3.7191360598e+000,
4.0950000000e+002,3.4401644863e+000,3.2294746514e+000,2.9499088641e+000,3.2144909928e+000,3.3750549571e+000,3.3738186925e+000,2.3195035752e+000,2.9876390908e+000,2.9346577040e+000,3.2728516420e+000,2.3411970848e+000,3.4668478049e+000,2.9938201403e+000,3.6546845892e+000,
4.0959375000e+002,3.2920351627e+000,3.2109006311e+000,2.8723982218e+000,3.2963751706e+000,3.3350225976e+000,3.4102360059e+000,2.4090163550e+000,3.0456829397e+000,2.9926385419e+000,3.3178627398e+000,2.5797516322e+000,3.4717104171e+000,2.9449461769e+000,3.5440867899e+000,
4.0968750000e+002,3.2511403614e+000,3.1069963854e+000,2.5338352963e+000,3.1969248754e+000,3.3276395777e+000,3.3672721184e+000,2.3623131170e+000,2.8622689952e+000,2.9619549629e+000,3.2367082828e+000,2.6065605611e+000,3.4224611135e+000,3.5393298558e+000,3.5679827117e+000,
4.0978125000e+002,3.6074688227e+000,3.1333852010e+000,2.6459468233e+000,3.2627270197e+000,3.3548481491e+000,3.4181854588e+000,2.4155696033e+000,2.7448797750e+000,3.0016157511e+000,3.2477815219e+000,2.6094585986e+000,3.4324305283e+000,3.7400701436e+000,3.6074031305e+000,
