Time (s),AF3,AF4,F3,F4,F7,F8,FC5,FC6,T7,T8,P7,P8,O1,O2,Sampling Rate
9.3750000000e-001,3.1661760857e+000,3.9795754399e+000,2.7236607747e+000,3.7462201016e+000,3.4744048246e+000,3.6225705013e+000,3.2190101441e+000,3.9718400256e+000,2.7617791852e+000,4.0919847426e+000,2.7387043396e+000,3.7049702211e+000,2.4539519551e+000,3.3436955793e+000,
1.0312500000e+000,3.3065448750e+000,4.1046495322e+000,3.2124795243e+000,4.0343613970e+000,3.6575667657e+000,3.7546055452e+000,3.5893810608e+000,4.1704299669e+000,2.9917646546e+000,4.3439658714e+000,2.7336668598e+000,3.9207545662e+000,2.5937898189e+000,3.3645668238e+000,
1.1250000000e+000,3.4217994638e+000,4.1349350089e+000,3.4198287051e+000,4.1753876165e+000,3.9883466710e+000,3.8513967312e+000,3.7505679618e+000,4.5029724183e+000,3.4729634531e+000,4.7639440799e+000,2.8538030396e+000,4.1413583714e+000,2.7389644981e+000,3.5259149556e+000,
1.2187500000e+000,3.5367489375e+000,4.1411012558e+000,3.8196596337e+000,4.2322126717e+000,4.1973369130e+000,3.8152157374e+000,4.1236972865e+000,4.5824585405e+000,3.6904518377e+000,4.9149629348e+000,2.8482335643e+000,4.1868834896e+000,2.8776925030e+000,3.6674365155e+000,
1.3125000000e+000,3.5034740493e+000,4.1154439560e+000,3.9802564362e+000,4.3080941564e+000,4.2030076571e+000,3.7219430275e+000,4.3214079084e+000,4.6368664474e+000,4.0948530562e+000,5.0517120896e+000,2.8432286506e+000,4.3324332816e+000,2.9591009365e+000,3.8010116990e+000,
1.4062500000e+000,3.5047161304e+000,4.2142959477e+000,4.1565001221e+000,4.4759269490e+000,4.4282841499e+000,3.8252871437e+000,4.4739263062e+000,4.7573027558e+000,4.1824588871e+000,5.1776004778e+000,2.9487190265e+000,4.4270944708e+000,3.1824576210e+000,3.9415862914e+000,
1.5000000000e+000,3.5906764896e+000,4.3608297893e+000,4.2458413816e+000,4.6652460474e+000,4.5408139759e+000,3.9225668613e+000,4.5651973299e+000,4.8290951430e+000,4.2473113943e+000,5.2688558016e+000,2.8137826990e+000,4.5940199207e+000,3.2356147683e+000,4.0115014617e+000,
1.5937500000e+000,3.6974403343e+000,4.3707259146e+000,4.2608006018e+000,4.6961853735e+000,4.6158357519e+000,3.9222183767e+000,4.5794598561e+000,4.8791458947e+000,4.2765989408e+000,5.3346874522e+000,2.8773729084e+000,4.6002946596e+000,3.2643588294e+000,4.0459004180e+000,
1.6875000000e+000,3.7276979233e+000,4.3638539173e+000,4.2740387067e+000,4.7037196987e+000,4.6244989554e+000,3.9269780846e+000,4.5966879667e+000,4.8899017660e+000,4.3051946249e+000,5.3557549929e+000,2.8984447129e+000,4.5773118744e+000,3.2705204344e+000,4.0593503607e+000,
1.7812500000e+000,3.7428860761e+000,4.2703125494e+000,4.2925296585e+000,4.7024946340e+000,4.6361489102e+000,3.8128946051e+000,4.5944876673e+000,4.9024863832e+000,4.3818756203e+000,5.4122374767e+000,2.9401148107e+000,4.5657132637e+000,3.2829755825e+000,4.0648991974e+000,
1.8750000000e+000,3.7994352549e+000,4.2375183907e+000,4.3022335619e+000,4.6919586752e+000,4.6764722214e+000,3.7865695462e+000,4.6099431142e+000,4.8809976010e+000,4.4026232377e+000,5.3870246225e+000,2.8904218673e+000,4.5123383775e+000,3.2425755715e+000,4.0522601204e+000,
1.9687500000e+000,3.7889202853e+000,4.2179086992e+000,4.2922708917e+000,4.5782702608e+000,4.6067393604e+000,3.7440433750e+000,4.5812011643e+000,4.8490468801e+000,4.3847336223e+000,5.3791471197e+000,2.8669201003e+000,4.4633183950e+000,3.2447563303e+000,4.0453413352e+000,
2.0625000000e+000,3.7100217866e+000,4.1679874542e+000,4.1856843251e+000,4.4794323459e+000,4.4989029996e+000,3.6413318466e+000,4.4716353190e+000,4.6205118499e+000,4.3211388057e+000,5.2406040299e+000,2.8926524123e+000,4.3053168633e+000,3.1830689032e+000,3.9572845023e+000,
2.1562500000e+000,3.6531908871e+000,4.1762667750e+000,4.1555561489e+000,4.4963183250e+000,4.2935089212e+000,3.7064440310e+000,4.4043320287e+000,4.6600916770e+000,4.1880487804e+000,5.1870246894e+000,2.7085332085e+000,4.3773170965e+000,3.1429957820e+000,3.9581595294e+000,
2.2500000000e+000,3.6122342146e+000,4.1128791052e+000,3.8252123079e+000,4.3777172257e+000,4.2126730926e+000,3.6663353562e+000,4.1204251165e+000,4.5212915156e+000,3.9831786572e+000,5.0311929881e+000,2.6544091173e+000,4.3106970024e+000,3.0544962453e+000,3.8616606392e+000,
2.3437500000e+000,3.6146203424e+000,4.0603631464e+000,3.6272395654e+000,4.2637960423e+000,4.2348463259e+000,3.6152169145e+000,3.9081622715e+000,4.2908017820e+000,3.6771156435e+000,4.8809703694e+000,2.5098372244e+000,4.1542222738e+000,2.9357690979e+000,3.7844262228e+000,
2.4375000000e+000,3.5587539761e+000,3.9784518981e+000,3.3823957050e+000,4.0895668220e+000,3.9028799622e+000,3.5188757550e+000,3.6478915029e+000,4.2250815243e+000,3.5465376044e+000,4.6884304958e+000,2.3591384335e+000,3.9996785953e+000,2.7089937333e+000,3.6770762874e+000,
2.5312500000e+000,3.3858293168e+000,3.7245508457e+000,3.1521504760e+000,3.6888243883e+000,3.7770977431e+000,3.3693272219e+000,3.4924854353e+000,4.0684864803e+000,3.3950479658e+000,4.5120627696e+000,2.3108901974e+000,3.6741408205e+000,2.6792560054e+000,3.5077392254e+000,
2.6250000000e+000,3.3092385644e+000,3.7352274721e+000,3.1008853370e+000,3.5295764910e+000,3.6896734525e+000,3.3129018927e+000,3.4842432559e+000,4.0046881647e+000,3.3600755934e+000,4.4577810305e+000,2.0426096424e+000,3.6966166439e+000,2.6163852250e+000,3.3956994053e+000,
2.7187500000e+000,3.3744400169e+000,3.8254359107e+000,3.0884849802e+000,3.6786802605e+000,3.6503460242e+000,3.4217451672e+000,3.3973772585e+000,4.0641863357e+000,3.3560735137e+000,4.4236975505e+000,2.0246293903e+000,3.7845146729e+000,2.6256223720e+000,3.5090257443e+000,
2.8125000000e+000,3.4219803934e+000,3.8230728045e+000,3.0902296891e+000,3.7695871491e+000,3.7015152849e+000,3.3806616299e+000,3.4485484400e+000,4.0287253416e+000,3.2441549657e+000,4.2601670193e+000,1.8782572353e+000,3.8241296685e+000,2.5823850005e+000,3.4882668959e+000,
2.9062500000e+000,3.3092100511e+000,3.7458301311e+000,3.0889012292e+000,3.7176735030e+000,3.5812865768e+000,3.3359034324e+000,3.3572985442e+000,4.0090360333e+000,3.2122746997e+000,4.1885517078e+000,1.8300720883e+000,3.8528076465e+000,2.5574434602e+000,3.4023010736e+000,
3.0000000000e+000,3.3827675341e+000,3.9674676760e+000,2.9985876134e+000,3.7080558553e+000,3.4781798116e+000,3.5120449176e+000,3.1935858340e+000,3.9930469305e+000,3.0978575003e+000,4.1663290641e+000,1.7997961744e+000,3.7687632024e+000,2.6484503933e+000,3.3631744581e+000,
3.0937500000e+000,3.3910872974e+000,3.8450955350e+000,2.8355459554e+000,3.4631386968e+000,3.4768535648e+000,3.4126746801e+000,3.0291314248e+000,3.6823458835e+000,2.9731466361e+000,3.8885945565e+000,1.8012010909e+000,3.4495282544e+000,2.4684859874e+000,3.2286492763e+000,
3.1875000000e+000,3.4076643320e+000,3.8402032433e+000,2.8476109776e+000,3.4850650088e+000,3.5036346232e+000,3.6233016200e+000,3.0494183905e+000,3.7006592571e+000,2.9632469506e+000,4.0859527245e+000,1.8761617517e+000,3.4988713632e+000,2.5095653438e+000,3.1441765303e+000,
3.2812500000e+000,3.3964860325e+000,3.9863186296e+000,3.0584474657e+000,3.7848704945e+000,3.5541725566e+000,3.8481450345e+000,3.1272824489e+000,3.9346399079e+000,2.8793176903e+000,4.2915137828e+000,1.9490642277e+000,3.7851547928e+000,2.4025944086e+000,3.1810624042e+000,
3.3750000000e+000,3.3833039371e+000,4.0045624120e+000,2.9909521773e+000,3.8030664510e+000,3.3561769056e+000,3.9277799602e+000,2.9583739311e+000,3.9288222305e+000,2.7337166353e+000,4.3344392013e+000,1.9256533680e+000,3.8311248572e+000,2.4402273781e+000,3.2305097694e+000,
3.4687500000e+000,3.3613372665e+000,4.0057027279e+000,3.0064649327e+000,3.8019101306e+000,3.3297858277e+000,3.9357601236e+000,2.9624753195e+000,3.9109190243e+000,2.7648987135e+000,4.3435876776e+000,1.9156173074e+000,3.8378177081e+000,2.3811618232e+000,3.2818201317e+000,
3.5625000000e+000,3.3924772699e+000,4.0155686175e+000,3.0191696300e+000,3.8070922902e+000,3.3178656888e+000,3.9229435616e+000,3.0302850893e+000,3.9097036973e+000,2.8034955196e+000,4.3747991202e+000,1.9326018733e+000,3.8517939336e+000,2.4595416567e+000,3.2907682472e+000,
3.6562500000e+000,3.3747212068e+000,4.0018110520e+000,3.0651755123e+000,3.8036690687e+000,3.3139833687e+000,3.9053644177e+000,3.0309748795e+000,3.8483829146e+000,2.6890454868e+000,4.3444188306e+000,1.9544980579e+000,3.8477388853e+000,2.5690503724e+000,3.2981805681e+000,
3.7500000000e+000,3.2676092159e+000,3.9599619178e+000,3.0538376860e+000,3.7676740927e+000,3.2690955544e+000,3.8500808368e+000,3.0678114044e+000,3.7548969260e+000,2.6277176434e+000,4.3030366923e+000,1.9409734172e+000,3.7786414898e+000,2.5805133973e+000,3.2461696053e+000,
3.8437500000e+000,3.3923832597e+000,4.0319469991e+000,3.1365989627e+000,3.8473431789e+000,3.2789734538e+000,3.8849418464e+000,3.0125732210e+000,3.7859659233e+000,2.5886663349e+000,4.3638323972e+000,2.0570547410e+000,3.7626741823e+000,2.6048101610e+000,3.3505409385e+000,
3.9375000000e+000,3.2942825250e+000,3.8514786738e+000,3.1232576200e+000,3.8025173837e+000,3.2461755614e+000,3.8524288869e+000,2.9972709507e+000,3.7249977492e+000,2.5980839614e+000,4.3096431589e+000,2.0600561020e+000,3.7287096418e+000,2.5001301737e+000,3.3288358738e+000,
4.0312500000e+000,3.2144855613e+000,3.7607559886e+000,3.1647861791e+000,3.7523254002e+000,3.2862647141e+000,3.6796363142e+000,3.0241795656e+000,3.6665920446e+000,2.5586234915e+000,4.3329265610e+000,2.0740507873e+000,3.7387104491e+000,2.4218938103e+000,3.3271610177e+000,
4.1250000000e+000,3.1487433765e+000,3.7631950366e+000,3.1884292767e+000,3.7261085079e+000,3.2318270680e+000,3.6398427100e+000,3.0322670153e+000,3.6841540118e+000,2.5803520622e+000,4.3169469297e+000,1.9550843778e+000,3.7916203554e+000,2.3919834842e+000,3.2638141612e+000,
4.2187500000e+000,3.1183958514e+000,3.7533171909e+000,3.1092058030e+000,3.6278956595e+000,3.1486925236e+000,3.4563914125e+000,3.0101045202e+000,3.5865742493e+000,2.6414556435e+000,4.1016394428e+000,1.9846154473e+000,3.6358495555e+000,2.3736786193e+000,3.1405200805e+000,
4.3125000000e+000,3.3152901546e+000,3.9307265354e+000,3.6125644602e+000,3.4165451361e+000,3.1024620606e+000,3.2483328754e+000,2.8994517571e+000,3.2383730019e+000,2.6318450031e+000,3.7292273232e+000,2.2861305122e+000,3.2019489930e+000,2.3608006805e+000,3.0117082620e+000,
4.4062500000e+000,3.5281761181e+000,4.1456875726e+000,4.1673736599e+000,3.4035799610e+000,3.1550509238e+000,3.2944894773e+000,2.8702859727e+000,3.2710984940e+000,2.6049658340e+000,3.7606128224e+000,2.5999673627e+000,3.2190733808e+000,2.3376667417e+000,2.9508716576e+000,
4.5000000000e+000,3.7081940227e+000,4.2532202091e+000,4.2058924407e+000,3.5121047904e+000,3.1636583082e+000,3.4671679877e+000,2.8897505436e+000,3.3295216880e+000,2.6478499586e+000,3.7807971680e+000,2.6403650835e+000,3.1701768814e+000,2.1831204189e+000,2.9087510113e+000,
4.5937500000e+000,3.7040471369e+000,4.2455664119e+000,4.2121935325e+000,3.5357171026e+000,3.1769568319e+000,3.4265385943e+000,2.8589352887e+000,3.2679178720e+000,2.5907702983e+000,3.7670156165e+000,2.6309088446e+000,3.1549198771e+000,2.1994900488e+000,2.9204415306e+000,
4.6875000000e+000,3.6651096526e+000,4.1966610514e+000,4.1992493295e+000,3.4714406920e+000,3.1779244687e+000,3.4862938633e+000,2.8257233146e+000,3.2105315675e+000,2.5507439959e+000,3.8028738933e+000,2.6153722225e+000,3.2117508620e+000,2.0054015926e+000,2.8964780001e+000,
4.7812500000e+000,3.6277117984e+000,4.1239148556e+000,4.1628686932e+000,3.1979811909e+000,3.0893014107e+000,3.5829697023e+000,2.7173781248e+000,3.1882641581e+000,2.5217524425e+000,3.7154559513e+000,2.6165431023e+000,3.1207974596e+000,2.1085674822e+000,2.7993081327e+000,
4.8750000000e+000,3.6070443692e+000,4.0944490349e+000,4.1826020511e+000,3.1951265067e+000,3.0398466950e+000,3.5451457176e+000,2.8115791640e+000,3.1312062171e+000,2.5224582888e+000,3.6692267046e+000,2.5528823233e+000,3.0535763554e+000,2.1110795407e+000,2.8615113253e+000,
4.9687500000e+000,3.6068144200e+000,4.1316434887e+000,4.1727197491e+000,3.2499670655e+000,3.0231824816e+000,3.7346535222e+000,2.8748938884e+000,3.3842568853e+000,2.5530012597e+000,3.7312113605e+000,2.6101024334e+000,3.1794697777e+000,2.2299387686e+000,2.8949327439e+000,
5.0625000000e+000,3.7322428514e+000,4.1780495695e+000,4.2574503348e+000,3.4512328749e+000,3.1128770556e+000,3.8107510972e+000,2.9801443446e+000,3.5959966004e+000,2.6796829704e+000,3.8807314502e+000,2.5879715062e+000,3.4827923087e+000,2.2367104561e+000,3.0784409742e+000,
5.1562500000e+000,3.7410715500e+000,4.1800579232e+000,4.2743607665e+000,3.4801428534e+000,3.1192786634e+000,3.7860193441e+000,3.0109870546e+000,3.6275992728e+000,2.7631363161e+000,3.9279016551e+000,2.6191181170e+000,3.5403255933e+000,2.3366488690e+000,3.1725140452e+000,
5.2500000000e+000,3.7657774902e+000,4.1696024274e+000,4.2897778402e+000,3.5575857635e+000,3.2040162981e+000,3.7921716420e+000,3.1044351897e+000,3.6438526107e+000,2.8540897346e+000,3.9072395485e+000,2.6120433095e+000,3.5084322329e+000,2.4493606699e+000,3.2363217066e+000,
5.3437500000e+000,3.4882725386e+000,3.7796414435e+000,3.6004279708e+000,3.4721401898e+000,3.0466195114e+000,3.6604888623e+000,3.0843330725e+000,3.5953639044e+000,2.8883820556e+000,3.8915924466e+000,2.1663601230e+000,3.5347009571e+000,2.4533408831e+000,3.1488429813e+000,
5.4375000000e+000,3.0954867601e+000,3.4320515816e+000,3.1480245553e+000,3.3536322254e+000,2.9504923467e+000,3.5109562857e+000,3.0557272247e+000,3.5058040146e+000,2.9010673822e+000,3.8650694173e+000,2.0640765861e+000,3.4945577635e+000,2.4417366227e+000,3.1104266433e+000,
5.5312500000e+000,3.0521526550e+000,3.3977770914e+000,3.0800305093e+000,3.3146212460e+000,2.9239831733e+000,3.4815748298e+000,3.0496692370e+000,3.4797579211e+000,2.8345671009e+000,3.8127429901e+000,1.9992902458e+000,3.4985410913e+000,2.4277732744e+000,3.1315391210e+000,
5.6250000000e+000,3.0707913430e+000,3.4145001299e+000,3.1035079531e+000,3.2859413118e+000,2.9082648944e+000,3.4743536555e+000,3.0940059616e+000,3.5875544295e+000,2.8282022585e+000,3.8749175522e+000,2.0506938844e+000,3.4769884982e+000,2.5043092746e+000,3.1382633934e+000,
5.7187500000e+000,3.1556816468e+000,3.5177361699e+000,3.1149632434e+000,3.4096605310e+000,3.0269467803e+000,3.3323464746e+000,3.1153354181e+000,3.6737593042e+000,2.9391721789e+000,4.0463460021e+000,2.2272406485e+000,3.6033587109e+000,2.5329365641e+000,3.2392040126e+000,
5.8125000000e+000,3.1859349211e+000,3.5439375005e+000,3.1870456091e+000,3.4531333355e+000,3.0990199635e+000,3.3126548445e+000,3.1562984103e+000,3.7143000036e+000,2.9408511107e+000,4.0435186481e+000,2.4375192337e+000,3.6481418821e+000,2.5444086852e+000,3.2323556202e+000,
5.9062500000e+000,3.1868797861e+000,3.5672227449e+000,3.1194821599e+000,3.4781837224e+000,3.0955225509e+000,3.2687647813e+000,3.1154841679e+000,3.7301610685e+000,2.9686035084e+000,4.0856837257e+000,2.5084498292e+000,3.7126043974e+000,2.5570604143e+000,3.2478456223e+000,
6.0000000000e+000,3.0450186546e+000,3.2443094790e+000,2.9270474380e+000,3.3446416042e+000,3.1201242387e+000,2.6292889629e+000,3.1000526263e+000,3.2916017664e+000,2.9464290884e+000,3.9080305814e+000,2.4793520932e+000,3.4176186212e+000,2.5756536590e+000,3.1900310861e+000,
6.0937500000e+000,2.9726359181e+000,3.2231358657e+000,2.5546811752e+000,3.2389738807e+000,3.1102006743e+000,2.6067200326e+000,3.0333401990e+000,3.2226243942e+000,2.8734653467e+000,3.9099363108e+000,2.5182825293e+000,3.2349467198e+000,2.5747861650e+000,3.1007344246e+000,
6.1875000000e+000,3.0135549289e+000,3.2151285561e+000,2.5782014352e+000,3.2555813424e+000,3.1090168831e+000,2.5653786094e+000,3.0575085040e+000,3.2364169198e+000,2.8406086825e+000,3.8574237196e+000,2.4939827240e+000,3.1063364553e+000,2.4521266955e+000,3.1016863483e+000,
6.2812500000e+000,2.9116256345e+000,3.1862132576e+000,2.5421552986e+000,3.1576163241e+000,3.0109599595e+000,2.3601039350e+000,2.9833604771e+000,3.2159453988e+000,2.7330292661e+000,3.8282717729e+000,2.4722136142e+000,3.0758997711e+000,2.3580278657e+000,3.0354619048e+000,
6.3750000000e+000,2.9422892015e+000,3.3869548780e+000,2.5368167712e+000,3.3941172258e+000,3.0250878231e+000,2.7054116850e+000,2.9494101301e+000,3.5463122766e+000,2.7306572657e+000,4.0779353101e+000,2.4190546213e+000,3.2160336294e+000,2.4279972419e+000,3.2398889060e+000,
6.4687500000e+000,2.9743759458e+000,3.4523126999e+000,2.5698031724e+000,3.4511119517e+000,3.0622094900e+000,2.8814506998e+000,3.0041264926e+000,3.6511939640e+000,2.7269958556e+000,4.1533413846e+000,2.4135285615e+000,3.3799814009e+000,2.4963739553e+000,3.3990055193e+000,
6.5625000000e+000,2.8995652930e+000,3.4449661157e+000,2.6392934716e+000,3.4520216451e+000,3.0526814487e+000,2.8860431546e+000,2.9976498016e+000,3.6540975161e+000,2.7787817503e+000,4.1814089496e+000,2.4786694352e+000,3.4845961549e+000,2.5640267487e+000,3.4256710769e+000,
6.6562500000e+000,2.8669889417e+000,3.2978610975e+000,2.5125560164e+000,3.3575969617e+000,3.0124874151e+000,2.7619402654e+000,2.9382776639e+000,3.4903650604e+000,2.8384502892e+000,3.9402410736e+000,2.3804189431e+000,3.3486528723e+000,2.4717487464e+000,3.3511320991e+000,
6.7500000000e+000,3.0209759723e+000,3.5147124303e+000,2.4652585293e+000,3.3933164276e+000,3.1917992492e+000,2.8861116063e+000,3.0141547948e+000,3.5246849309e+000,2.8262504476e+000,3.9617321874e+000,2.2754944406e+000,3.2554057444e+000,2.5616687952e+000,3.2933976112e+000,
6.8437500000e+000,3.1276906378e+000,3.7622386477e+000,2.4177043044e+000,3.5475108635e+000,3.2925353488e+000,3.0048447547e+000,2.9592037871e+000,3.4842947010e+000,2.8165659013e+000,4.0031185371e+000,2.0910818377e+000,3.3201182369e+000,2.6148589810e+000,3.3657957794e+000,
6.9375000000e+000,3.2778566713e+000,3.8274252693e+000,2.4870402357e+000,3.5899578028e+000,3.3618538735e+000,3.0656737234e+000,2.8975166992e+000,3.4497246073e+000,2.7213577480e+000,3.9416735422e+000,1.9514558524e+000,3.2662767596e+000,2.6043536375e+000,3.2915261771e+000,
7.0312500000e+000,3.4385547980e+000,3.9929416726e+000,2.7666516933e+000,3.7415127158e+000,3.3859290290e+000,3.4376180438e+000,2.9530036037e+000,3.7608000597e+000,2.7401548149e+000,4.1447810430e+000,1.9593701173e+000,3.5031340654e+000,2.7127537155e+000,3.3477720431e+000,
7.1250000000e+000,3.4197483023e+000,4.0870947946e+000,2.7920197235e+000,3.7200950312e+000,3.3190438471e+000,3.5173901391e+000,2.9381327715e+000,3.8325300971e+000,2.6489384408e+000,4.1865857463e+000,1.8592148596e+000,3.5848169451e+000,2.7852531125e+000,3.3947079913e+000,
7.2187500000e+000,3.4206618853e+000,4.1450004380e+000,2.8122971806e+000,3.6969977523e+000,3.3653641746e+000,3.5236773210e+000,2.8487120296e+000,3.8239720792e+000,2.6139378349e+000,4.1890572355e+000,1.9391305018e+000,3.6244964696e+000,2.7521519034e+000,3.3662077734e+000,
7.3125000000e+000,3.4444372244e+000,4.1057783908e+000,2.9349894963e+000,3.6506003932e+000,3.4074630804e+000,3.5557010441e+000,2.9039797602e+000,3.7742521030e+000,2.6527211384e+000,4.2085605597e+000,1.8903127554e+000,3.6575043427e+000,2.8353736225e+000,3.3825089699e+000,
7.4062500000e+000,3.4475852051e+000,4.0254095334e+000,2.8950317429e+000,3.4802461527e+000,3.4415985003e+000,3.3688523155e+000,2.9827389046e+000,3.5083804987e+000,2.6792784376e+000,3.9151573040e+000,1.8496519349e+000,3.4714190856e+000,2.7803695671e+000,3.1468372709e+000,
7.5000000000e+000,3.4398807144e+000,4.0354503431e+000,2.9214301458e+000,3.5364834572e+000,3.4722431085e+000,3.3902039186e+000,2.9725308602e+000,3.4947192623e+000,2.7025927022e+000,3.8720802861e+000,1.9937239730e+000,3.3476615707e+000,2.7366955880e+000,2.9891250819e+000,
7.5937500000e+000,3.4424863717e+000,4.0165880339e+000,2.8902242087e+000,3.4973922979e+000,3.4329484706e+000,3.3752164325e+000,2.9991441747e+000,3.4466611685e+000,2.6681252934e+000,3.8676680398e+000,2.0566091456e+000,3.2548609895e+000,2.7129250230e+000,2.9466321728e+000,
7.6875000000e+000,3.5317838517e+000,4.0676905987e+000,2.9681859265e+000,3.6064927592e+000,3.4769039572e+000,3.4498693281e+000,3.0365000698e+000,3.5907736598e+000,2.6616373506e+000,3.9765185765e+000,2.1076007986e+000,3.3558712135e+000,2.7881335935e+000,2.9715438417e+000,
7.7812500000e+000,3.3783185450e+000,3.8889135338e+000,3.0014952448e+000,3.4615899679e+000,3.2405688214e+000,3.3270399255e+000,2.9414819885e+000,3.5730694598e+000,2.7178049959e+000,3.9783749046e+000,2.0916132258e+000,3.2935390813e+000,2.7096387508e+000,2.9427437730e+000,
7.8750000000e+000,3.0438967250e+000,3.6032745743e+000,2.9021031653e+000,3.3111545131e+000,2.9653095483e+000,3.2379074362e+000,2.8947567694e+000,3.5535264127e+000,2.6536334468e+000,3.9061909654e+000,2.0789130122e+000,3.2644399875e+000,2.6899351425e+000,2.8110745369e+000,
7.9687500000e+000,2.9901905290e+000,3.5893775319e+000,2.8545896541e+000,3.2713110962e+000,2.9130554063e+000,3.2010749548e+000,2.8627117091e+000,3.4838534795e+000,2.7210335456e+000,3.8878566711e+000,2.0615068211e+000,3.3153193760e+000,2.6874043656e+000,2.8118891804e+000,
8.0625000000e+000,2.7804930224e+000,3.4120406985e+000,2.6460885802e+000,3.0853520739e+000,2.8273710682e+000,2.6950228915e+000,2.7831939280e+000,3.1442721406e+000,2.7463103346e+000,3.5556426752e+000,2.0634048695e+000,2.9962068613e+000,2.5757287148e+000,2.5094443751e+000,
8.1562500000e+000,2.9914520455e+000,3.2469606801e+000,2.8158618453e+000,3.0873972898e+000,2.9972099804e+000,2.6993424562e+000,2.8879830273e+000,3.1992941794e+000,2.7248991893e+000,3.6157317238e+000,2.0970508766e+000,3.0326402104e+000,2.6540257654e+000,2.5230564106e+000,
8.2500000000e+000,3.0537812123e+000,3.2913808274e+000,2.7443223379e+000,3.1080726224e+000,2.9104884089e+000,3.0095382617e+000,2.9161678791e+000,3.4047960100e+000,2.6891798461e+000,3.6776055709e+000,2.0705851539e+000,3.1039072635e+000,2.6180222203e+000,2.6905342626e+000,
8.3437500000e+000,3.1608065643e+000,3.3146369075e+000,2.8750421637e+000,3.1598445893e+000,3.0503093595e+000,3.1191357864e+000,3.0122466895e+000,3.4195397189e+000,2.7521673658e+000,3.7481885781e+000,2.1745236354e+000,3.3604541776e+000,2.7123032147e+000,3.1936963986e+000,
8.4375000000e+000,3.1887759186e+000,3.2833946682e+000,2.9253708949e+000,3.1228956126e+000,3.0237498802e+000,3.1410064456e+000,2.9545086323e+000,3.4377322755e+000,2.7223691820e+000,3.7687400199e+000,2.1447960146e+000,3.4262436924e+000,2.7130500876e+000,3.2269380514e+000,
